Username,Stars,Time,Text,Images
金澄商行,5,2 個月前,很好吃！開幕回訪多次了 值得來！,
少少,5,3 個月前,內用免費加一球麵，開幕期間豆花免費吃到飽，CO值很高,
楊皓文,5,3 個月前,拉麵實惠好吃 湯頭也很不錯,
羅旭峰,5,3 個月前,"新開的店 體驗吃看看
超好吃
大推",
WALKER JASON,5,3 個月前,拉麵好吃松露味好濃😋，甜點豆花也好吃，可以自己拿唷 …,
Vanessa Chen,5,3 個月前,空間不錯，還有二樓👍、還有豆花可以吃，孩子也很開心 …,
Steven Lin2,5,3 個月前,"餐點好吃
服務也很棒",
陳昱璇,5,2 個月前,點豆花可以無限續 點特殊套餐也可以👍🏻 …,
Janice,5,3 個月前,新開幕來嚐鮮，打卡送甜點券～,
Wei Jhen Lin,5,3 個月前,可以續麵👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0UmQh399-pbbkAzh9Pp7W4elRSesoElni8FOW8H3AdV_QUNT0v2OA36LijahhnhBfAbUfCUKkVw98Tp5RQZRP7M8FC2GAeLRhv5wxYMRCbVQfPdQMGvW-cED9ZkcsiZ3StDc-S-XIWkEBI=w600-h450-p-k-no
梁峻瑋,5,3 個月前,新開幕的拉麵店 價格中等有高品質的拉麵 👍 …,
Bart Jan,5,上次編輯：2 個月前,"好呷拉麵真的好呷
而且豆花吃到飽只要+30
Cp值超高",
林澄了嗎,4,3 個月前,"今天點的是黑金唐揚雞咖喱飯
黑金唐揚雞非常好吃 非常好吃",
楊政翰,5,2 個月前,通化街好吃啦麵，讚！,
Terrie Chang,5,3 個月前,可以免費加麵，讚喔！👍 …,
盧則翰,5,2 個月前,有免費飲料喔,https://lh3.googleusercontent.com/grass-cs/ANxoTn157feugHYP1pInDDfCgJlYhLzFMjFKCQhr8OM0bt6zK_Wu-LaIW-Xg2Gy_ls9kXSFfpoDr2rVpbWfguHq69b-fGum1KePr6GCWx94cnB0xKe-5a4c-0olQcVMfDi5gpJQefC8de3xh9Mk=w600-h450-p-k-no
瓊茹陳,5,上次編輯：3 個月前,服務態度很好,https://lh3.googleusercontent.com/grass-cs/ANxoTn35d2IqvYTXvnf66Fdqx6ijAccwoHsLO1Gw3Phwu5MnxPZZlJry5Ws1llgsxam_Yic4dRk9N9yVRbI4gk_JPF05u22g9COfi6g8BRIdi6B1CgdqRhRl5nSeIEtppAHQFLTT3kL9FSulNVnF=w600-h450-p-k-no
A “Alan” Lan,5,2 個月前,餐點服務品質良好,
李昇陽,5,3 個月前,新開的很棒 內用區不錯 價格看個人,
鄭莉蓁,5,3 個月前,服務很棒，湯頭好喝,
alex wang,5,3 個月前,新開幕，環境乾淨舒適。,
軒梅,5,3 個月前,冷冷的天吃拉麵讚讚,
佳佳,5,3 個月前,"非常棒
服務人員很親切",
chen owen,5,3 個月前,新開幕 打卡送甜點,
葉蓉馨,5,3 個月前,好吃服務好。,
ShihCheng Liu,5,1 個月前,雞白豚骨好吃,
1,5,2 個月前,麵軟、正常鹹,
Ernest Lo,5,2 個月前,發現好店,
盧治蓉,4,3 個月前,叉燒拉麵好吃,
施佩希,5,3 個月前,天冷吃拉麵🍜 …,
廖浚涵,5,3 個月前,拉麵好吃,
古力如（Ku）,5,2 個月前,很讚😎 …,
Billy Law,5,3 個月前,價格合理,
hao ching Hsieh,5,2 個月前,服務nice,
chin chin,4,3 個月前,,
Rebecca Lin,5,2 小時前,甜點吧的仙草很讚,https://lh3.googleusercontent.com/grass-cs/ANxoTn1rtrFs0nbc9SME674I-IkA17FO5A9FYOY9wd5rXZlzw48D64IRvAOgqXXnFh6YUN1roGlFkQuASjzSQ14Z1EQWIgE1hxfBP3p6N2Ii4KPBUO6I-_XTIK5JGY_JUfW_KJAny_kO4B89kUw=w600-h450-p-k-no
pepetinggg,1,22 小時前,評論5星送好康⋯大家自行斟酌,
higo cheng,5,3 天前,態度好 又乾淨 只是點餐系統ui 設計需加強,
Chen Agnes,5,4 天前,好吃多樣化,
楊博淵,5,4 天前,環境好,
徐德華,5,4 天前,讚！！！,
梁韶宸,5,5 天前,"拉麵好吃，份量又多
咖哩也是超好吃",https://lh3.googleusercontent.com/grass-cs/ANxoTn2xpd4Nc37ZeeyEWUxH1wLMBzLFiJlYskVIT-LS3tWm6MZPeSpsDPLt3uyKNeCCdu3758rjqzvLHaRL8FXyDRT-kIKCdwmCT0hGWEk7blVWjR7DawbQXfMCpJlldnu_Jc8dM3XefCdMx500=w600-h450-p-k-no
馬鈴薯,5,5 天前,麵的口感很好 味道不膩口,
水晶,5,6 天前,黑金炸雞很特別 拉麵可以免費續 服務人員親切 環境很乾淨,https://lh3.googleusercontent.com/grass-cs/ANxoTn3QXGuSk0vkjp3Pz16V6CtkPqZtg3zwFFj6AzeOPateY5UJuTh5XT_c4wspe6jVI8t65uspIAkb93p550YOL80r1C_8cGHEhEAOhX_TOxa71LYXkvg5DzlPwK4quMDOT1QNqxzkY7NC2q8=w600-h450-p-k-no
賴文玉,5,6 天前,好吃料多店員人很好,
熊熊,5,6 天前,好吃料多店員人很好,
Irene Chen,5,6 天前,五星好評拿40元小菜,
molly kao,5,1 週前,很好吃樓上廁所也很乾凈 讚,
Lillian,5,1 週前,第一次前往體驗：）,https://lh3.googleusercontent.com/grass-cs/ANxoTn3B2ymiixahwsozPLhBUooaqcVjFxX-mLtqKtvKRtpvcXxmfyZNfzXUwLyQX4xqPzPbC_rd5ynH1yVsrwkF617LhGJlvU37-dMWtT8ZVwBnvWri_jn_E6B2iRY9D3Zd88V05qPVWThFnYMg=w600-h450-p-k-no
Joanne Lin,5,1 週前,豚骨味道濃郁，道地好喝，麵條軟硬可以自己挑選，再加上甜點可以無限續碗，值得再來！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2LwMzXgAW6Xi9TOHGgZ_NUwRfi6OpXN-uLCSTCLHqb9asMMOtgrhkiCfNvHrGFkDFg6XXZWS2--YEINq-yW9miVgCFxL-zjuLklGPQ7Qo2-5yLSY8NrUJkigszXYbkvZQE3nSYM7II2PaV=w600-h450-p-k-no
邱冠傑,5,1 週前,好吃，麵已經續了3碗了,https://lh3.googleusercontent.com/grass-cs/ANxoTn0hCyQm12enHlD5eJdANkhnQCUka-1lqpbpxTWw1TZlOKKhal9EtGzloPsGe43R220psJPRcC-FDRXsxV-4FWDVCefxkKD73r0L_9eAYQEVwR9aX0htj_tFHbnBqTiqG2-i363rmmLuGFA=w600-h450-p-k-no
Andrew Chiu,5,1 週前,拉麵好吃又有甜點$30無限續，CP值超高！,
Vivian Lin,5,1 週前,餐點美味😋 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1BOU73dPRGXeEEX5C_uO7lZAOmNibHMKJkTTt4Lw6a_oPwKuEhhsNDpxvYzP02WV--uY8lU_d5zrabrxgoNLBbzsPfJUV2NEd9xw6_j7J6JZnjgDhzaolRCvKU32DbMYrIWUVQ7GtuYqk=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1kgYAegFk8g4ncQTlDFap-DoH8qz_fdfvOsITclOaK1v8s841BS4od1Z90SXB4OsrCWp5EBLXQf_6sG-6oW5_ikoZRW06R2ZLW14L0O03-Lq9KXYgt4DUGfps7jqsGWZQvLcFN3RKifUc=w300-h450-p-k-no"
阿東,5,1 週前,甜品吃到飽拉麵可以加麵,
Bryan Cheng,3,2 週前,"舒肥雞醬油豚骨$170
台拉
麵條沒啥口感 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3O3mh73Weef8oTCyg81EokH_dhnByU62g-d4kb3jMhjlhmdX2osUBWoX4tGcoFsC1-XNAGOt5zcsiW0_PVgKw7qaiCwlJSgQqVws1rk3Kl553rvT7tZMBF5PLbJNaKK90I9aDRxj2IyBE=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Lxjy5qCg4GsOiW7sjMzsG3CR7vX8O_k_wsLch40Jb64mYkNFz7RU-IzMIWcyCEbzVb8L11K0vMhK3SjJ6D0iqw5bcp0CdS8jAonATsoOQU4BcTeJqso6MoKhYiUZ2Ihbi2RTHt04_08iI=w300-h450-p-k-no"
ABLJ LEE,5,2 週前,拉麵 與 甜品 好吃，內用可免費加麵~,
Sally,5,2 週前,拉麵好吃，甜品也很讚，環境又乾淨👍 …,
鍾瑜,4,2 週前,"咖喱真的不好吃，國中50塊咖喱都更有味道，不過炸雞蠻好吃的。
拉麵湯中規中矩不過舒肥雞本身腥味有點重，加蛋給整個不錯，其它拉麵店都給半顆。
整體而言這價格還能豆花吃到飽沒什麼好嫌的，店面整體氛圍佳環境乾淨，還是可以來試試看的。",https://lh3.googleusercontent.com/grass-cs/ANxoTn0RWCAkL6V-IJDn1EftqjuwXM9SV3x3HB7GiD0BeenQeBGK8zwPQYNJ2yZCs7O-2n5_eTT_WZSmwFXW-xiRCSN51o-4pXMemygphyVYja2kACNRh51wTh-6G9cohiU3sR7Ngwn7STclbKk=w600-h450-p-k-no
KT,5,2 週前,餐點很好吃，也有加購豆花的選項,
水衍方,5,2 週前,好吃欸！麵可以選硬度！！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1mkPOcO9EuHq75JZqh5FmbE6kiDew-ILRa4BXKufSY4CjTVgSRVfmtnUPhxPoI1iO3hCbrkmxyLIEiCsj4WmO6_Zx_o9f36UDyl0uHJtzasa0WnNscouhVu-1dEmBdaWRK7a3ZUVerODNW=w600-h450-p-k-no
13陳思豫,5,2 週前,有點擠 但好吃 服務很好,
Selina,5,2 週前,+30甜品無限享用好划算,https://lh3.googleusercontent.com/grass-cs/ANxoTn3HSzJGRdlT83f85cy7R2JIcDpygS7r-CwhhEsiVGzLnzpLHf-WaTO81_1LxRrEENJaEYJRzMUmi8pLB0KvKXdRaVtLZGrEJu_eNTUFPKSPV6-QIxq8WMrtLXpqJPlUBtpXlFiA3SWDzPqs=w600-h450-p-k-no
James Tu,5,3 週前,服務很好，可免費續麵,
Ingrid CHEN,5,3 週前,價格經濟實惠還有甜點👍🏻 …,
susan chen,5,3 週前,回訪多次推薦,
Michelle Kuo,5,3 週前,"拉麵和甜點自助吧都很讚，CP值很高的一家店。
點餐和入座動線可以加強，門外有點餐機，桌上也有點餐qr code，卻規定先點餐後再入座，偏偏門口沒有店員在帶，客人滿頭問號站在門口，結果都是店員到外面幫客人用點餐機，反而更花時間和人力，然後桌上的點餐qr code根本0使用率。
要是能改善動線和流程就好了。",https://lh3.googleusercontent.com/grass-cs/ANxoTn2fFg-GqK8HKKDU9bbDeK41X0nGdNTFARcl9MgELK1cP45TVfaGrzq4J4DyDg7wIBequJM6vKI0UPc22rHAKWXK-OA2wr7IVuR-77PtwS2JnfajVygBwj0REagkzDn7U-lrilpuzyLaInAb=w600-h450-p-k-no
彬君,2,3 週前,我家人去吃拉麵再加一球麵，結果等半天，請服務員講了三次才送來；若不想送的話，乾脆以後就取消再送一球麵算了！,
黃鈺淇,5,3 週前,湯頭好喝  溏心蛋整題好吃,
CCY,5,3 週前,雞白口味好吃 量也足 可免費加麵 CP值高 環境舒適👍 …,
Alice Lai,5,3 週前,"白湯舒肥雞肉拉麵
湯頭很濃郁 /不會太鹹膩，
麵條很有彈性喔！ …",
Yushuan Fu,5,4 週前,好評👍🏻 …,
Wei Chen,5,4 週前,服務態度好好！協助機器操作，餐點好吃不雷CP值推推。溏心蛋是一整顆欸！！,https://lh3.googleusercontent.com/grass-cs/ANxoTn21xYCzeKeznCmLZZmnF5NP79kWct99ch-3LdWGA2a0i1JR29gueWfuLYMssWhtB8amvPB8QcveDY0RvDD4IU5Y3noh7O8eq43GqFWj2XPWqPABaFEuOw_0NaJbJQ9LtooRHxAFhwDhwXP4=w600-h450-p-k-no
yuli Jian,5,4 週前,"豬排、唐揚雞、咖哩都好吃，咖哩太辣，配甜品剛剛好解辣🤣
仙草凍吃起來比其他幾家分店厲害，可惜沒有茶凍了！現炸等待時間可以先吃豆花 …",
Barry Hsu,5,4 週前,看起來很讚，推薦來吃看看,https://lh3.googleusercontent.com/grass-cs/ANxoTn2DjsSf6XEF90eSoOt1-NkmlpEko7Ceyxd86pgytznd-1AnGeMw_oLuNzrhk-E8y9vfEnOQ_WurVBu35HENSsdQ-RSVjTIotL440ugD51xCCCYTqcyUlPjdM2yVRIN0_yTDyFtooXoTWK0e=w600-h450-p-k-no
林芊希,5,1 個月前,店員親切，餐點好吃,
佩芳葉,5,1 個月前,店員親切,
許小萍,5,1 個月前,"點了雞白豚骨拉麵跟咖哩飯
我第一次把湯喝完…叉燒入口即化..塘心蛋軟嫩剛好",
Show Time,5,1 個月前,帶小朋友用餐，老闆很貼心的會一直關心我們用餐狀況。服務非常好，拉麵也不錯吃，推薦大家來。,
Sokolov Girigory,4,1 個月前,服務周到、咖哩濃郁、地獄豚骨拉麵的辣很好吃（麵可以免費加,"https://lh3.googleusercontent.com/grass-cs/ANxoTn12LDN1mXJE_P6tinhtDLGN3xFwdx-6FTL4VpKRqlKcoRXPtZmq7lrOUPtw9qB4gDBHSyR5hlRuyIUU_JJKZ-zZJXTu8qNle-_sdqgunf3IkJk0UP9XcJ17ukHzE7Lc0shrAAV9Jia06eU0=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn33LEwN9mx3KmmzvfF48FBgGTVeIutac-nG4fdFXXAUYFxAUbnhhqmgj2Dl9p25ciyV30nTlKQHbA7ZTY3jqnBJqzuSFWGM70sbkk6uGihrWGusgnvcTLktaXP9ndD_7iFaUVeI2b8cp9CL=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn179xyJI-aeln0XN5GrDNAe9SUbi5nQIxLkhFnlEGUCKOzYkyi40swc0Q86-ePhM8FmnO_5GRBn8V7nkIyY4IsmGBXGtmHFq3kTH2cb6ZX-GUO48JLOctkk7t0NHz9jgW_7sYXe2ePv8hFO=w300-h225-p-k-no"
Jian kai GU,5,1 個月前,"就在家裡附近新開的
來補個評論
吃了好幾次 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1yGzqiSVNIsHLwUakwMdA9D5zrwGMHkMYZSglr1AAtMyD2iyyhG15iaWiEBDQ1ohKcJxPx9iyT09hPXUTkbBoJA10qisZeTtXt1q6O14gBcrqvC6jwPTyMB9R9uNuftuHCeE03pQtR1gFQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3f2J_16dJhxVS9NzBZ8sRb_kUcSFx9aOcvht66hkR4k5ypQBl4kCvzGpK7Tjf6bxpD0g5NKmWrgGOkudgziNvCp9st1BVQR7L9BGvUUoi0RCSx5Nsfc9l_RJ7ktAwI7Bm3yitEbx1N4sw=w300-h450-p-k-no"
HORRY RO,5,1 個月前,天熱除了吃拉麵還可以 （+30）豆花免費續,"https://lh3.googleusercontent.com/grass-cs/ANxoTn39J4VkkUX_6Bai7QXdPhudmvhlSFZYdZW5sW5L6pPyDrdywDkqJM1ZOq1PCFTPCINMPXnAtc_TEqEE0GfYL-9FAW6-ioH6a3HxRQiwrPVMRel38LByoAdf477g8vEgxP8TZ2Hda_EM-plB=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23D1ZAUbTZsFdlDStHtSJFWKvKr7ylpsYOdCa3PNgBNSFOT6wWG2q_dtVi3iXzYU-GuLwkbPlGll588uL_nbFddfNzZfRKAed6wPb24xaqvobi549U3oqNlrIX1VEMqZlpfcFZQQiIfU8=w300-h450-p-k-no"
Jocelyn Lin,5,1 個月前,拉麵味道很好！ 用餐環境乾淨！ 已經來好幾次了❤️,
Chia Wei W,4,上次編輯：1 個月前,"前幾天停機車時發現通化街新開的店
點了地獄拉麵和厚切豬排、拉麵大概只有小辣的感覺、並不是那種單純的辣、有些類似辣油辣渣的香味、溏心蛋是好吃的、以這個價位而言算是還不錯了
說是厚切豬排、似乎薄了一點、所以稍微乾了一些、反而是麵衣表現的不錯、酥脆又不油 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2yONTRYEZlgn0Qo_32TXTOTlb8mMYmud6Rsu56ZakSH-Zg0u01Uk63ER8Ys4b-z_NRZwco0zZNRHCYsvPKZ3LEdmzo7zgGWICSYktZjvPkkUsOSHHLd5FZ7R-wSzave5LW2gehRAKRXVHy=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1X6PIayPlJZ-UEA_OLWmNmLu1QFPGQkQ65yygmL0_j9u5PQ1suLZcQuy_t_K6_1TNpLlVRY9kZGxIgps0dV4FxR89H2NHgPL-w8Af_EuUztacETFJhTexW20o6YBdhAn9cHiRqRRKBN-uH=w300-h450-p-k-no"
Leo Chang,5,1 個月前,拉麵 與 甜品 好吃，內用可免費加麵~,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0qYZVWYphhsXHh_LN4mgOMCyYDXLnPdeST6YaYU47Mk4epc02mzkuUbiGl4-c1To5uAFjNC2YA5ob1TqrN_71Zq5VtuiZw8kdBiAFYPpvNszW-7hBdkDyXX0m7ddBakG0tYl3HLWpt6lP4=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2v0E7Pabg7WpuukrZNZ0Qc7ZfH4LwdyFlLK3nIm0ZCVlEy8hmCPq7Cn0iN3SX9RDmw8LgpdxBFLBZicBWMTf6PfPMn_ieOIybAko_R24uG-fT48jmwhmkfl3Dvdi_uMYqDCj9vs-SRjj8J=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Z3ToWREX7iAVkSCTrGBKudlUIjvnJzRVfxzmfRl2yNujpejH8AWuiIW71QQ0YsWfvlW-Z7uPPSwzEbaYHBq6p6PFzGp9uxWZEtoXYGoyDdFES5a0_tmDAwILeiZuzLHKExW9kY80qfo4z=w300-h225-p-k-no"
Balistreri Elia,1,1 個月前,拉麵中規中矩，服務態度的話呢….,
DD H,5,1 個月前,咖喱飯遲遲不來…一問之下發現我們先點的咖喱飯被送去別桌了….我拉麵都吃完…同事的飯還沒到,
布布漫步,4,1 個月前,"舒肥雞拉麵170+貢菜40=210
這家是不是連鎖🤔
+便宜 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0ze00HNwxE6UgPHb97V-PuffyVz1nGShTuy1UZCqZ6TekuOQhee95iA5dSSqIZDbBZs0zwdzAuOSyDzSdQHNl4x9BWHLRdABjGFQ7mffGE8PuAEbkDhdZkTrLVY3dZjJ1cw0sEa4wfBpg=w600-h450-p-k-no
elaine莘雅,5,1 個月前,"所有品項都好好吃
出餐速度也好快
還可以用機器點餐真的非常I人友善",
江玟妍,5,1 個月前,讚,
妍,5,1 個月前,讚,
Dennis Chen,5,1 個月前,巷弄裡的好味道,
YUN CHEN,5,1 個月前,"本來以為會是台式水水的咖喱，結果咖喱調味不錯，炸雞也不錯！

也本來以為豆花就是便利商店豆花，結果很不錯欸！ …",https://lh3.googleusercontent.com/grass-cs/ANxoTn3k2beRRhbD2hmY37CwoyeHSOSMeTzsVceV4alvKkd5N_FuQfETANvLidWKnNMZdNdulFsGO2i-tO5iI5cFdYg4pqdu59rfkjgQ0qf2rMPkHrmZ3ymnhC8StdSYxUvS8zRh4vNwPiDYitc=w600-h450-p-k-no
Lucy,5,1 個月前,拉麵好吃，古早味豆花也很不錯～推👍 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1WrPIdFFqGcoUU1mbQTpB6bubDwrGCJ-a9TciJi69YtOCr6PmOPihM1dnnuOc_pKGFlNNIcaprRlziV-0K0z5nEpIn6ZqvtU5dfuofkWgp1p2RnTU9l5kCPbVS5Brs0LdA4bWSfg4Rpvif=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2-l4QMFjzLhQAMYaETjCuuLxlU-MWjxFM-AHJQUKGvJIhqqUtdkecp47p7nmcVamopxPgKnyMZtXesfR-aHwTy_ziYh2Nl3fh4b2hx8Ut4rETUscicBNzLg4jZH-YNqNOnIiWMdU-46amV=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn06DRDOmH3HLZvRzWlmU35f6J3DWKW6gkvTZkqpnZ8RTbfU__YpOthwZ_iXV_2cUiOgax-LNlpswH5hlXzwP3XVpsS1UP6xumgtzu7wcYkqBqH0ih-cPXovOqhKO8LX9zPwQ1wgdDT8k0w=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0ngXJFe1mbGRAB2bnDy_N0Vg25be3_ZLe8ih-ROpVBTHivmbbZTq7E-9M6Z5RHOxtAUcHr5b4QNJRcZ61xoww2Xl1MQhWL28GVlFlqIsaRtZHxSxkNqGMAKXONEtzD-Lfz_szIXqSpTQOD=w300-h225-p-k-no"
Jimmy Lu,2,1 個月前,外帶拉麵給的湯原本就不多，如果加點ㄧ球麵，那拉麵就變成乾麵了，可我明明就是點拉麵🍜，問服務人員，服務人員回答湯都是固定的，沒法多給，真是個悲劇阿….. …,
Doris Zero Zero Huang (甘甘),5,1 個月前,黑金唐揚雞塊，雞白湯豚骨拉麵所附糖心蛋及燒肉片都不錯吃，份量不多但可免費續半球或一球麵，價格平實。,
Hsien Lee,5,1 個月前,公司附近新開的拉麵店！座位寬敞舒適！,
Alin Yuan,5,1 個月前,點餐方式滿方便的、很直覺。還可以免費續麵，CP值很高，有機會會再來,
Hank Chiang,5,1 個月前,店內乾淨 價格便宜,
Yishian Huang,5,1 個月前,有豆花甜點、咖喱飯，服務態度很好,https://lh3.googleusercontent.com/grass-cs/ANxoTn3hVYtl2NURg4F3xyj201-y853Ipw-VylIFUL02dZig5JX5_U_R1Yo77ETe_GJqj7m0lMw-IMkaQESi670aXS7VoMNIjbUoOG43-E8UMrwXP2l516_O8YPu56oWPDFJ1AZesPahuuHfO6w=w600-h450-p-k-no
aan00ww,5,1 個月前,路過感覺不錯 來吃看看燒咖喱,
黃泓諺,5,上次編輯：1 個月前,餐點甜點好吃，甜點可以無限續，價格便宜環境乾淨,
Duudfu Ahdug,5,1 個月前,氣氛不錯 服務態度很好,
Summer Shin,5,1 個月前,環境乾淨 餐點簡單清爽,
楊鎧維,5,1 個月前,環境讚，服務親切，食物好吃😋 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn14VwIFUjrQRDYzXMZOR0ncrrzOyb31Jw8Y87eCdhL0xt_V9gvJx3t554gNbz8mHPC9H29WpVNZXcMeHV8LlDtNa4hcwxi2CVcq8GUmKNW1HmAvSuf9l1CAAvge010Sh6BDmqtXS_BeDic=w600-h450-p-k-no
Mei Yeh,5,上次編輯：1 個月前,餐點好吃，環境舒服。,
anita玉米,5,1 個月前,"✨️CP值高
咖哩濃郁好吃 炸蝦酥脆 飯香
會再回訪
🎉祝福 生意興隆 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn3FzJVvGiaOMAttv9BPFy2q76NBlfIgHsFLW_grKg6MbyrNYk6u-RHffwdDtSmtyt7N3cL-_ds4d2euPpgWxfVceyc-lhn0zmNsSH68bomVMSfsjWf67T05T08q5mtUo18gv96TMlbBOoIw=w600-h450-p-k-no
李威翰,5,1 個月前,通化街新開的店，讚喔👍 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1nK3Ud-cCFtGCRzwOlQE1PllP6V7zoPoa79kefhVpTt91yujFVh--ehbjZr3-fj2wAwk2JszuyjBYXbNylosa8zG8yhwpFrSwXrhbDxULKdHAiXE2Byc96sHHA1m3RJB5-KCbw_kGsa2g=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1uQW03AZsHRzITdCK2ideQMm26rJFmzfjAFZtY5Sw9gwJmpIrM7KhTTslpnW8LW-9mb3zzY6Fgv7pBOnk-tJvf0HpONrxEj0LSgUID7kWkVzodn4PsNdar-sSaUu6tEuuEmJisczOVnxvw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn28lSSgYosCLtWug2eI9ZXI4Kor6O1ohWmRUKNNtJD63_DmBlFrMDMYs5c5064rsk7nkWu_BvhWfM2jjQpuy2PjVQmxk9xrdq8NPE7dfOLbGqGyPKY1PR-ekWy1p3jUkjoeXfrVy87loKA=w300-h225-p-k-no"
Mae LIN,5,1 個月前,炸蝦咖喱飯的炸蝦肉多、皮薄、超脆超好吃，咖喱醬是走日式風濃韻但不膩口，雞白湯拉麵湯頭溫潤好喝，沒有腥味，麵條可調整硬度，非常喜歡，2樓也有位子、廁所乾淨。推薦～,https://lh3.googleusercontent.com/grass-cs/ANxoTn1XEQxdIAzk7fcrCFqdWA7i7BX6B7nq1zelGOJD9Cf0aHjzIaodCotJPltaSKracqmzFkfU1zLKgZ-brl8Rjlgg0W-HXPaDkCDCJ3tNeIzM6h1ehn8I1hhEp84EGDzmeMCQ65Xfbt1ht6VQ=w600-h450-p-k-no
Ariel,5,1 個月前,"第二次回訪，都是吃醬油豚骨拉麵🍜
中規中矩的基本款絕對不會出錯
然後可以免費再加半球或一球拉麵！ …",
朱淑貞,5,1 個月前,親切,
蘇呈丰,1,1 個月前,小菜非常反胃 只有炸雞勉強好吃 不過店員服務態度非常好,
張能雄,5,1 個月前,拉麵湯頭讚，麵的軟硬度適當，吃到飽的甜品都好吃！加麵吃的很飽，很棒的一間店,
鍋貼,5,1 個月前,沒得挑，價格便宜，飲料跟豆花調味舒服，重點！！！他的拉麵超好吃，仿佛徜徉在松露湯頭的海洋，筋道的麵條搭配濃郁清甜的高湯，一口下去直接變成這碗拉麵的形狀,https://lh3.googleusercontent.com/grass-cs/ANxoTn2eNpv1YsmD91VOMm7y_F4lG-ipupxEYrarwpvgeCBaBvLthabPixjWvVfdirJ3HuLMFKCJdHHKlnWjvNavOvIauC71yquqkRGOIuOQK2vhnWF4LtBURhNULORH-dkGCkjCgkKdpKn1Cb5Z=w600-h450-p-k-no
張偉銘,5,1 個月前,好吃有回憶的味道,
Tai Andy,5,1 個月前,"免費續麵,豆花甜品飲料吃到飽、CP值很高、可以用line pay,加入會員折10元","https://lh3.googleusercontent.com/grass-cs/ANxoTn3onF9zzb4wDdZzlbdo3qLl5qb0knteNqiErSuqW7nzADkqVYCbPPXHGx0l91L8Iw-ZHYPzJTy1Iy_p7ox7IWwV2ua54BJOWZBoFpoEDesRB1P3wdRQ1enCTAXVEC5epigq9VqqUfY234Jp=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ldg7qik_p2RdfG9EZSkucZeI3fjzcQ2oMebu9BNdOxvQJPcwHZiaqNxNd_dj_yQLS04a6qG69OEjjHzqXyGi-glc2B33CW932LjEjhGah-j2LQmrn2qtjWbRINth86eDV0neDBFkCthMk=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1PaYS_cTItzzamd8rOWGLHiAW-pCmcV5HxGliIPJzR7ILryAxfyil6SyEwenqoT8i701__NQwj4QM4iyHiYXlvvwZzAenLizUht-rpfaLa9MBibOWcU_N-I-WLAc-VBlWRund6YLUE6UBT=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0gcN2pIdtEbqxE4W-E3jJ94sxkj-ah1UoqhG3mQTTtCETmvLcreJno9DZ8hKZFtLQK_4xC0WE5DAHRHmavi44aqf8bja0QTUb132ZoP_UbI9kbNMeCbDg67LJjcKRTz7mYlu4Pmphi23vP=w300-h225-p-k-no"
游淯婷,5,1 個月前,環境清幽、咖哩香濃好吃,
