Username,Stars,Time,RawTime,Text,Images
朱可軒,2,2025-05-19,上次編輯：1 年前,"我點黑蒜什麼的，同學點辛味什麼的。
真的是有夠難吃，難吃到起笑，麵跟湯吃起來像是老死不相往來的仇人，黑色的湯跟政治正確一樣黏膩厚重，讓人煩躁不已！超級火大！我吃到後面覺得快要吐出來，超膩超油超噁心。
我同學覺得點了「淡」還是很鹹，麵沒有煮透，湯麵分離。
我是覺得可以自稱台式拉麵，然後賣個160元，應該就不會讓人這麼生氣，頂多金美送。",https://lh3.googleusercontent.com/grass-cs/ANxoTn1THJsrG-8aOqC3pXEmP6Xy5efjgyxDMlSgI1Sk7FfHnprxPXmJXXENYsd9r5iE9cfGtsM4tjkiUUK3jnIDBlgkarhM76yo8vZ_Wc0KSHxnTvsfC5VcaZTelo4esJXFDkdhuJezbQ=w600-h450-p-k-no
Alex Huang,5,2025-05-19,1 年前,這次吃鹽味豚骨（鹹/淡可選）拉麵上還有淋上蝦油，湯頭很好喝濃郁香醇，不死鹹，我偏愛麵條微硬，裡面的筍和溏心蛋和湯頭配合的恰到好處,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3mhD3YUzi1xniMK0C1oPR6dTAmNESj0Lufv_xENhAqgk1dJVKkaT7d6vHWS8TqgAolkUGABUA4D-o74MR1dLTvaBnt3jjxla2axAwHhIK9bd8sK3RkwnZ6mJKtWNxdmORBUWY=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2APr-H7_Cb_8GKDgHDUv4APaGrMYZ66Km_GTlPjzWuUIV7UDXUaW_fXeb9W1Ibnuf2kl2paDLoNxWys-rofwjglqHIBaF35B_bIrlvIa1_VNVVMxdjL_QUILmHmqrjeMIeiCLGGQ=w300-h450-p-k-no"
吳倩貽,5,2024-05-19,上次編輯：2 年前,"店內座位約20來個，吧台區有10個座位左右，可以看到拉麵製作過程滿有趣的！冷氣有涼，建議帶件外套唷～

店員親切友善，主動過來協助點餐機使用與介紹餐點，店內有冰水自取

長樂（$320）跟一般的拉麵（$230）差別在於多一塊五花肉＆糖心蛋；據店員介紹，醬油湯頭會相較鹽味湯頭再濃一些

📌鹽味豚骨拉麵 $230
份量稍小（體感麵量120g或更少，食量中上的女生吃完大概六分飽），湯頭濃郁偏油，麵體是細麵，偏硬有口感的那種，配料有兩片大片的薄叉燒（調味不錯，也算嫩）、蔥（不生）、一些筍乾（味道和拉麵各自表現），以這個價位來說我覺得CP值偏低@@

google評論5星送肉的活動只有平日有！和店員詢問後才知道的，假日沒有～","https://lh3.googleusercontent.com/grass-cs/ANxoTn1sWbXNI7i4LrN4bIcIObOvniNmhHUO7X8Zh22eao43egqYj9VDHmjgeR2j8AmdqODcys0nDwTCY-IkWDSjawT5rdPlCsZwWW6yPsAxXnZ4yrjk7bYpPzjUHtHWxxH8CXyD66oCRQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn16AyPZkz0C25fu53xVkxZvO3zCWHd5BYXpLzpxDEQTwCfpiGRES9F43r6qCtvAzcVwsOWUBXvXHQbAMjvLE8XdSWpHUsJeuVBzk6NIDOrVDgwJnd217zPkucPOix2JBC69e6Y=w300-h450-p-k-no"
王志新,3,2025-05-19,1 年前,湯頭可調濃度，鹽味（濃）不錯，醬油（淡）的偏鹹，懷疑是店家鹹度搞反。炙燒叉燒看人口味，可能是噴槍烘烤，叉燒表面偏軟不焦脆，且個人覺得有點太焦黑，已經不只是焦香味，開始有一定程度的苦味了。,https://lh3.googleusercontent.com/grass-cs/ANxoTn1TyDUkkuHGuJf5a_MPH6AHpVPWW-m2xM-nnx-icCFwL3Tpy-LHN9EIzuUBGUDM4-2Gyr1Bx8AP21ZvV1d7BUpgqfR9nypj8rcQSiKD_BYUd4IJYjNQVLmAMYz8_kxxhcnvlVbV=w600-h450-p-k-no
Joy Hayashi,5,2025-11-19,6 個月前,"超好吃拉麵
推鹽味雞白湯
湯頭鮮甜 麵有嚼勁 也會附一顆溏心蛋
服務態度也很好～
會想一直來的拉麵店",
Ryan Lee,5,2025-05-19,1 年前,晚餐時段內用，店內座位算寬敞，點餐要先於店門口點餐機處理，這次點醬油雞湯拉麵，麵體本身是屬於煮的較硬的，湯頭我是選鹹，如果喜歡日本鹹的人應該會覺得味道還不錯，這次不喜歡的唯獨較薄的豬叉燒有點腥味，但厚的豬叉燒就很正常好吃！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3b9e9Z3ME-5mKhNP_WBF_7DsT23JJSQbHWAMHorImapClDMtfI_ZGXbL8MwuXC-2dgrFy2vGEkX3Th_SgFxXSryj7cRM3J1UFNDveNn_QqRig3l3yV1f_RIX46EAKCP910xmQy=w600-h450-p-k-no
Jimmy Lee,5,2025-05-19,1 年前,自助結帳方式簡單方便，環境衛生，服務人員友善，東西好吃，量也是算蠻大，男性朋友也會飽哦，值得一試，推一個,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2i4OzIKv_2KUa4j8wvH7G-MTNTtdbTxps0Ccu9X2-M-6r2UYzBKNanzxEC5TBtZr9RDYIRpKsrxhtUYfwI9b_F3ObPOAtk9rM38RXJQGTDZFGotGoWVVIDeO6RfI0dYkMmMxoDVw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2bzM57_QRHyiqhDTk_70mdWtxQouetkEkuFOLZqBT1tGLNM3NgB7xEQUFgTfv7gy7VsyvdJ6cg6auaaiYV2uxsIoQoVRReppxbMb5MLuZLe2kwOF8AhNdwuxCoDIQ64hklv8I=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1DfVwVZb1Ooq0u7k3c2Kzv5bCJjOIEbFSd5X81dwY29gMTKA-8-rT7ToZ7cPt8n9XNMpKIvvUBTxYQf2NrI9g0VZ9-WSRt5B8ZizZPcBG5tqSjVZfKmhSrUvHl8BWwxGEfBHIc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3_uzNOww6q4KyPBgceQoNjGuxvtErH_vr7YE4gPkw3G6eG5myuHqD62-V-8l2MUztvuziB0-GvWrZOkn2bK71LIReQxmcjfx2TxNA9hW3ecLajS1CneSKjOzdHvPWsaDBT5F-l=w300-h225-p-k-no"
宋大俠,5,2025-05-19,1 年前,用餐氛圍舒適，工作人員服務態度親切，麵條吃起來口感帶勁，擺盤讓人食慾大增，味道更是一絕😌😌😌,https://lh3.googleusercontent.com/grass-cs/ANxoTn03gxuXnRx4z2PjAIv0T2fPML4MSlsG6I4_uAsT5ApcQjW_M90MeE1F9f4GIXlFbsRrstxHGvQcmi_O_zkxm_5mpuhplstfeU3ykOZKbA4-KLX3b9nxdb0P6WiZOHDJuS2wPbmW=w600-h450-p-k-no
Arthur Hsu,4,2025-05-19,1 年前,不錯吃的拉麵，主要是雞湯頭，味道相對較輕甜，不會太鹹，配菜份量也很多，因為雞肉處理較清淡，雞肉稍微有一點雞腥味，提供其他人參考,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0Se9JU5MfC0Gxg6gtwCwGeeN1KfsO3PTgcF9hFjTDHk7fOC4Oel0tX1aqyE5jnv_OXsLtMso9AEGUVW8Nf4lf2rhxmybwECFH5cYgBnHWjY0VZcHcemJeMXa8MCM1QKCiQL7sJEA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0EDGUjHFpX3o0NKGeVgG3hT3jroJ2-3mSfqRYSz8nwRMLLIeBKFOByRQ01x_8vIY94xZ_SDcuUdaxV5v-IZrlDDmOHTaVCm1SFID_w-lvXDSMhuaKt5Ej__rsuOslIjSbW4D6S=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2JI5XBdtZZmRfHlyrN0xoKV5k2L2CpBYv514cDrzhmWclBy5BbKQYPrVE4FefNsYxjIgqyPKBlsxJju7j59v3ALtxJVYVAfXFmEaioPE8cG8X8KygVzIriYdjnt8l_R_5mlkzkjw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0DVPjBErOICNfO3Ipt5aB_nhmgV8QurhYyy2y0QfOeBkucBToBmm3BYl0u8Hs5TL2ElFUXQipvJA8ilVyNJORY9MQf-PtbdICJQyBeYzQreCTJxZ-cZs_AT9rMoxBkojgDudXD=w300-h225-p-k-no"
Stevennn,3,2025-05-19,1 年前,"嘗試了黑蒜油豚骨 無蒜香只有油
屬於清淡口味 湯頭無濃淡選擇
叉燒跟麵體都普通水準
可加麵一次 但價格還是偏高","https://lh3.googleusercontent.com/grass-cs/ANxoTn09jolUrIC-h2M6tddyeYp35Z_es5cvfYHDHPmUy2R628yEUkPHHxJlYbSs_M8X2BCtjGYAJFeoItgLyc5YQ002Fe8gBucHiR7GTgItqRznZGcdniUb6ueaRIn_d0wfvrdtqFA=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2GmfXdWzS6l2i8sifRl5bVdleEXYiuAUxrpjibGTQ3FbFqFAmEYuc2uReTjzGCeMEBavAh3fxDItLPicIMdqcDx3Rg-yXR8oMj6jrInheVVfVKl6GtTIzuSxXaJPG9J8eXyotoBA=w300-h450-p-k-no"
