Username,Stars,Time,RawTime,Text,Images
Chia Wei W,4,2026-04-19,上次編輯：1 個月前,"前幾天停機車時發現通化街新開的店
點了地獄拉麵和厚切豬排、拉麵大概只有小辣的感覺、並不是那種單純的辣、有些類似辣油辣渣的香味、溏心蛋是好吃的、以這個價位而言算是還不錯了
說是厚切豬排、似乎薄了一點、所以稍微乾了一些、反而是麵衣表現的不錯、酥脆又不油
整體而言還算不錯、希望豬排能達到真正厚切的標準～
補充：3月28日下午第二次來、點了一樣的餐點、辣度已經有調整了、Q彈的麵煮的剛剛好、很符合我自己的喜好、另外單點的豬排厚度也比之前厚、麵衣依舊表現不錯","https://lh3.googleusercontent.com/grass-cs/ANxoTn28GWCnGc6CimLI_Tq1QDD4GZpGlUNomClFqz4JTslSpAFvt6bNzJnQTl01jMDbk2AY6nsTHmDLekM15wSVugWLfCh-BozuY6wb6EGrRM84az884WksIjKtk-siyDp7O5AWGPpwPVRqp1mi=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Ih5xvo2pbrbbuilfgkB6yHoEqH8nHHgF_3jDtkSHzlL-_34Hy5GAqcXd8qVE-tFNqsfxL7gmT9CtqiEUAMkpdC4fbqd2RhYHm8eE49QXOiAZIO-OdJjxrOfy_-4p_GBq6KOjxlSQkkHfl=w300-h450-p-k-no"
Leo Chang,5,2026-04-19,1 個月前,拉麵 與 甜品 好吃，內用可免費加麵~,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3aVs-Em__gjYb3IpevBC4w0F27zBVmSK1CvG_EiyLx4r9figlyu_b0feiQ9BZ5Lyb0eS0WYf5yb9BQWo3Jp-u47q1wTCACNEDhO2F5GlZFuPFJUHUjt4s73y7qVHEuehnmTrafO-2R5Ydp=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3apQROscEdQWHlZdRSqRLKEDFZsWxjgB0rgM9C9rn4AndWEjovIxmsSqbmYWuYSnJwZq21-vqL-U4BE8B3D2bd7qnXTTQv_g5yWiLaflugfMlMOA6AK2hl5jmRy8VB9Ld5FaoI51HafGhf=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2CEEQzgD85Pv48kqGdhbbXMxggaa9qltEY2mwHNNwwAzFb1-bmjtDNe_eBHmrfzDRcIhkjkYzI99-_T3G7AI8Dg7AMHwzWqOFkbSgUDH-Pn8K75tC_koXVQ6vn1VGxAjmUyvZs-K9stZe0=w300-h225-p-k-no"
Balistreri Elia,1,2026-04-19,1 個月前,拉麵中規中矩，服務態度的話呢….,
DD H,5,2026-04-19,1 個月前,咖喱飯遲遲不來…一問之下發現我們先點的咖喱飯被送去別桌了….我拉麵都吃完…同事的飯還沒到,
布布漫步,4,2026-04-19,1 個月前,"舒肥雞拉麵170+貢菜40=210
這家是不是連鎖🤔
+便宜
居然有2樓耶
-第一次吃貢菜，超鹹，沒有健康效果😂
=有名的是甜點吃到飽，有豆花、紅豆等等，但甜點畢竟不健康🥹",https://lh3.googleusercontent.com/grass-cs/ANxoTn0cPjGVHNVTZ-87gN90thE07d_9vRvY0ga2mc4lvDj7FoUVKekIh7aBixJU0D-t84LRl1kq0fAQ9lJ-KZV3cLotJsKYi747g9i_U1-DT_OC1cZ6cA3hpg_vc_b08Tk0SgRguU5PG3VOZKE=w600-h450-p-k-no
elaine莘雅,5,2026-04-19,1 個月前,"所有品項都好好吃
出餐速度也好快
還可以用機器點餐真的非常I人友善",
江玟妍,5,2026-04-19,1 個月前,讚,
妍,5,2026-04-19,1 個月前,讚,
Dennis Chen,5,2026-04-19,1 個月前,巷弄裡的好味道,
YUN CHEN,5,2026-04-19,1 個月前,"本來以為會是台式水水的咖喱，結果咖喱調味不錯，炸雞也不錯！

也本來以為豆花就是便利商店豆花，結果很不錯欸！
糖水不死甜，料是紅豆綠豆，我平常沒有很愛吃，但他調味的很好吃也不死甜，口感介在爛爛的和有顆粒狀之間！

這是點餐時加購$30的甜點，你會拿到一個碗去自助吧裝～",https://lh3.googleusercontent.com/grass-cs/ANxoTn1x-RiLiPn409nV6BMqWSgtPds6gOrC_WxGl4ufFg8t_95yrfv15XcmLbfHZ4jwhfemHBuw77Y_orXEJoWr0KDd2VTI7XhZx8U8xTuV4cjc5-nsi92YTzRDaLBzDfRJPYvP_VYj3l_Y2PM=w600-h450-p-k-no
Lucy,5,2026-04-19,1 個月前,拉麵好吃，古早味豆花也很不錯～推👍,"https://lh3.googleusercontent.com/grass-cs/ANxoTn35fyatFoSzyP8qLC17DqWleR6cQzfbtwP3cEZjABKytRfjo7ik7orPrHFDlJCFupXc1HXdzvjolzz43U3lubN6MLPA4RilrRyLmxd4c8ljOxHUQ5AvOP2j-eh5V84wCc2uzR1yI4Ld3jRr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3x8mkG79-VC8P90RdcBAnViMQBDH1lJbjHUU6Sl9CIDZ-jH6lNhlKR9DL0b2h6r0GbkX0bW9MEKIXocB9tCst2ai8kec2_LcychytC1JBEjkkMS76HunmSEp-JCrIT_UlSscqIXNqiCocq=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3PEYTZFcXuUxlHes0Kt39khUobVky4YKNHIYWh_Pr4gnzWvTfTo6oRega72LaBqMDDXYaNyv0I54a2rnJ83oIGTPcrYCHWpSd4RldOzoRDi5P2WW0Tk5MJTVYuhNX8-LEGvZ0w-z_Uox4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3YJnycixms1NDzsB_dz6qFKG09Fz0XIp93KohvQA2RNgEq6c4RaC4E97p3hhyDxsgyETSOaBEkf7tfvmbZHvt7YJK3G_mAc7Urtr0R010p8Zsgb4n0ESvDOFWWU5YPygELEXw5IV58OE6C=w300-h225-p-k-no"
Jimmy Lu,2,2026-04-19,1 個月前,外帶拉麵給的湯原本就不多，如果加點ㄧ球麵，那拉麵就變成乾麵了，可我明明就是點拉麵🍜，問服務人員，服務人員回答湯都是固定的，沒法多給，真是個悲劇阿…..,
Doris Zero Zero Huang (甘甘),5,2026-04-19,1 個月前,黑金唐揚雞塊，雞白湯豚骨拉麵所附糖心蛋及燒肉片都不錯吃，份量不多但可免費續半球或一球麵，價格平實。,
Hsien Lee,5,2026-04-19,1 個月前,公司附近新開的拉麵店！座位寬敞舒適！,
Alin Yuan,5,2026-04-19,1 個月前,點餐方式滿方便的、很直覺。還可以免費續麵，CP值很高，有機會會再來,
Hank Chiang,5,2026-04-19,1 個月前,店內乾淨 價格便宜,
Yishian Huang,5,2026-04-19,1 個月前,有豆花甜點、咖喱飯，服務態度很好,https://lh3.googleusercontent.com/grass-cs/ANxoTn0BZwFzvHsuVKjufjkDr1a8gkRDSarQFBq0kLdfvRBdGkGNpm8G4hxPlRUS7RxXhbefIXHQXtT-s-wtyuNhkgsPsY9knXXysvOaQhmD-L_R30_kPEXQZtnDrGZ-nMArdL7N9r7v5QvAApw=w600-h450-p-k-no
aan00ww,5,2026-04-19,1 個月前,路過感覺不錯 來吃看看燒咖喱,
黃泓諺,5,2026-04-19,上次編輯：1 個月前,餐點甜點好吃，甜點可以無限續，價格便宜環境乾淨,
Duudfu Ahdug,5,2026-04-19,1 個月前,氣氛不錯 服務態度很好,
Summer Shin,5,2026-04-19,1 個月前,環境乾淨 餐點簡單清爽,
楊鎧維,5,2026-03-19,2 個月前,環境讚，服務親切，食物好吃😋,https://lh3.googleusercontent.com/grass-cs/ANxoTn3c6zHux47DhTeyo086_gVZYTJqX23Ham-cUdM7TfPMiMe090kYLeWErbVqJIZlIRcBzwYQ7A7QmCYu9kGFEekqVZG0r_Cmo_GKO-4noowrp3iVRGH4-Te9uCFPEv4mbvPsyzNDZx71RxQ=w600-h450-p-k-no
Mei Yeh,5,2026-03-19,上次編輯：2 個月前,餐點好吃，環境舒服。,
anita玉米,5,2026-03-19,2 個月前,"✨️CP值高
咖哩濃郁好吃 炸蝦酥脆 飯香
會再回訪
🎉祝福 生意興隆",https://lh3.googleusercontent.com/grass-cs/ANxoTn3inIXCV0scBXIPMpQbm-lRtw-WkcNvY4OR9Obp7YEUAO76z2WGvwIJqvKcGK1EXh4kpxK_mg9WFcxnq-j1O83HPO_tRjXW-VRcmbZWqI0x_6I33rsYCY1o3w55jHiIPDxnDxtN4SWzgQnW=w600-h450-p-k-no
李威翰,5,2026-03-19,2 個月前,通化街新開的店，讚喔👍 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0BmunlOZFnKO4-Zj_Jl1AsZOY-PrNMMhTkdixKO85m53Hy9qJnlNfJgo14ULoY8CyrXSYju7N3ZHm0mHhUGdZObqdyspoRbUtHl_WJhPKp-t6QegTTQGgPmMoy4svPyFKRiibhQn62xro=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2jSaptyr1K7aQ9tqErd4-8Iz7DP4ilrVSFO-XZE0M1LTv8Oh5DNdp5ewIMVHB71Dgj3DNHtrUrMmA6AUqOu92gPj8UHSFIiYj2AT0QuVjTPIFSwFb4jEmLnCKG6tFC1IlIRPKwK7y4PN6H=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1wwoDDgeBQsBOZHUl9CvEsfplB9i2EaTvDPi2LM0EkJlBbPahDfmZ0bLUrS-zxmd-ei_PbrMVixZ3ZGwtX5aeQQUSUcD3o0Gro1j5YbvXupoLWTGYXpiVVKCeQ6xHP9cn2icbGBzh0eQ0=w300-h225-p-k-no"
Mae LIN,5,2026-03-19,2 個月前,炸蝦咖喱飯的炸蝦肉多、皮薄、超脆超好吃，咖喱醬是走日式風濃韻但不膩口，雞白湯拉麵湯頭溫潤好喝，沒有腥味，麵條可調整硬度，非常喜歡，2樓也有位子、廁所乾淨。推薦～,https://lh3.googleusercontent.com/grass-cs/ANxoTn02CnTO5OBU1zvYH82W5zssy6LrTRc206Zh63InbkN_QESyTtsPdC3S1ApfD9v1r08RY2fz1OZInnIQjQBbyvbLrxSL3O8gjhkIY3pOxfy23ZU8GmI3qd1jiLiMZrabRDLwzzIxWM5rsd4F=w600-h450-p-k-no
Ariel,5,2026-03-19,2 個月前,"第二次回訪，都是吃醬油豚骨拉麵🍜
中規中矩的基本款絕對不會出錯
然後可以免費再加半球或一球拉麵！",
朱淑貞,5,2026-03-19,2 個月前,親切,
蘇呈丰,1,2026-03-19,2 個月前,小菜非常反胃 只有炸雞勉強好吃 不過店員服務態度非常好,
張能雄,5,2026-03-19,2 個月前,拉麵湯頭讚，麵的軟硬度適當，吃到飽的甜品都好吃！加麵吃的很飽，很棒的一間店,
鍋貼,5,2026-03-19,2 個月前,沒得挑，價格便宜，飲料跟豆花調味舒服，重點！！！他的拉麵超好吃，仿佛徜徉在松露湯頭的海洋，筋道的麵條搭配濃郁清甜的高湯，一口下去直接變成這碗拉麵的形狀,https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ib0FI9L9Jmc_kyD1fpjrCkbligJkLSG-v0w844SzedG2yXLDOE9b5GRke2RdIvPosW0G1qAPQGVinr_nZ-NS7Dptaw1z6XI8kc-56twcHR7ARlddvcuITXSNQ4U0CqvBWY9cEkMHBnUK0=w600-h450-p-k-no
張偉銘,5,2026-03-19,2 個月前,好吃有回憶的味道,
Tai Andy,5,2026-03-19,2 個月前,"免費續麵,豆花甜品飲料吃到飽、CP值很高、可以用line pay,加入會員折10元","https://lh3.googleusercontent.com/grass-cs/ANxoTn2gK-4d4HGaCnTdUxt-QhJRRzcHiwMs9o7Y0vJI-bWjpikA_Epadl60Re7N9ZP5um0OS9vPKvdMahsCsyADnnxMkdWt9qaLmy7PjD7kZc2jR16rLzZ5VMEv7rKmVM_EuuYqK4cn1R30cL8Y=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3o8-Na5sUrg0jEdigz5zajYXd6sJ9T3KFvSjKYaNPFBcUbFLe5ejBJr18CCcHK7SaAfb0UMCAG1Jssx2LYUC_IS-Mx3IjkWVvrXIDGJlK082pohPG3v3orWygghSIQ5PLLwSK9GSb_1V2c=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Pb2UOvSV0Qvq1Mme1VhVxFU5K67DH6wKtNdvsYonvXexmbaqpzWTWz27oGjAD0hR0im85IxGooHx2paLQS8G2YnLVzt81WCYn1nh5iV_XpZFbFMkHPvDGu1Ury2q2MxnqBVjrAyoy4qXL=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn15F2gaqK747l6jD0_GDU9RNWrjPnNZxiY1HhwKBbECnogHP63vURmjsF3vDyrLkBVMmaRpRK1G5FqnPhIgXuFnV-4l1U3AKb7W-bZNgapcvCUm25pMI7YtHlk5_0dqMBaDWwr3A2uvG776=w300-h225-p-k-no"
游淯婷,5,2026-03-19,2 個月前,環境清幽、咖哩香濃好吃,
Pan Chung,5,2026-03-19,2 個月前,通化夜市旁邊新開的拉麵店，甜點還不錯吃。麵可以多加一球，很適合肚子餓時過來吃。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2Hy5qW5qF7SiwWmw1T9JC685k-JvGp5-psxFLyAT3Y5oMpIodB3g-O_1OM93iNOeGa2x4mbaARRmH6zMlcsD3loUNXHApCJHSti_dx6NaBGS43AEfJEh3t3j79FOVHbMLYNXRTBJfQQ-JW=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Kw4b8us6CMe--7eXkJY5KjBU0uq9FpS-ql86mXUigijYwvtpP5j061HpDEUrOGEjN8rse8Q1YacF61lkHwxB3FTsK_htpsW-jfDuJE69cyT0oh--bNVxSJQpJHrJvXjMoikGepDlL0h4=w300-h450-p-k-no"
小魚,5,2026-03-19,2 個月前,好吃～還有可以加價豆花吃到飽👍,
ash stymestkk,5,2026-03-19,2 個月前,"下班能吃到這麼好吃的拉麵真幸福
還可以額外加一球麵
一定吃的飽👍🏻",https://lh3.googleusercontent.com/grass-cs/ANxoTn1cKhOVxD4cTg7kYF-RbRK1Bk9UncmHCJUfNuS89EbJAk6tx86Tjpf2J3qL6bz_nSfNkFu5GHP1OJkvi89mHXqgGE9I7KN5uX98QTb1e8mX1ZRHD7U8iTOQoLLEogmtMq1jwVLnBWi-LzKR=w600-h450-p-k-no
小蘋果,5,2026-02-19,3 個月前,"🍜 藏身在通化街新開幕的超高 CP 值組合好呷拉麵 X 燒咖哩，主打平價拉麵與平價咖哩聯名，一到用餐時段人潮就沒停過。整體走的是實在路線，份量大、口味夠，再加上甜品吃到飽選項，很容易一餐吃到超滿足。座位多、動線順，還有自動點餐機，用餐節奏很流暢。

⭐️ 餐點亮點
🍛 厚切豬排咖哩飯 $200
豬排厚度約 1.5 公分，油脂不多但不乾硬，外層酥香、裡面保有肉感。咖哩屬於微辛口，香料味明顯但不刺激，份量給得很大。白飯使用電鍋煮，口感偏 Q 彈，不會被咖哩泡爛，搭配走清爽路線的配菜，剛好平衡咖哩本身較重的味道，整盤吃起來不膩口。

🍗 黑金唐揚雞咖哩飯 $180
唐揚雞使用墨魚汁裹粉炸製，外皮顏色深但不油，雞肉非常軟嫩。搭配微辛口咖哩，風味層次更突出。同樣搭配 Q 彈白飯與清爽配菜，讓整體口感更乾淨，吃到後段也不會覺得負擔。

🍤 炸蝦 $50/隻
外層酥而不厚，蝦肉軟嫩好入口，搭配咖哩一起吃很加分！

🍰 甜品吃到飽
只要加 $30 就能享有甜品吃到飽，種類簡單但很加分！

📍 店鋪資訊
🏠 好呷拉麵 X 燒咖哩（通化店）
📍 地址：106 臺北市大安區通化街97號
🚇 交通：捷運信義安和站步行10分鐘可達
⏰ 營業時間：11:30-14:30 & 17:00-22:30

#通化街美食 #台北咖哩 #平價美食 #大安區美食 #咖哩飯","https://lh3.googleusercontent.com/grass-cs/ANxoTn0rVxStoZ2wOjJZKaIdffBWaUTsggcx9Icb4XUl9CD8MFsqgy4p3lBZyfkcairqcl1bTfms85GREB0S_QMl54ZpwdGi7LWYATyn4IypORico4w0nvntdvpI4RQGLtnWkj9yXe0JqKOcwLmq=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3xQhX7Mo1SzdbEq9CpCElWOQ3RWxIsWQuKEBNKPdYeFnTke1ykJpiMHrm5G6LVu3QSpuX_n03kDXdPV1gKEkuY6won54UQzPlUke90q6LYRdnZq4hbh3ekx1Oqbm7ESb_m2q4f710Gohw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3XfYn1Dth0BwqMU8KAJrBxe2hGmosjXfGW6P39NjSbnL-Ljza-zC1JPGZD4qM3CtkqwiaijHvxo3N1YewWguDRQRGvm0COlq-befxzkUCaukksjw_mswRqBO-VKRlixgrnkBtwgzEroCc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2YT7ZRhM1nCaAPNhSIM_7yEGD69ufzZjwaf93cRqcTE-n6j2go2iLoj91TLbTs44-PE8dpIJofeDeDkhfwwBpmbTEhO2SX0RL9uXUmgRVmvX5PR7W6-g57GLtYq78WCwz_eJLcZk_DfLIP=w300-h225-p-k-no"
Bella Cooperman,5,2026-03-19,2 個月前,我點了外賣，這絕對是我在台北吃過最好吃的拉麵！太美味了！,
張瀛,1,2026-03-19,2 個月前,各位！這次評分其實就是為了換取一份免費小菜，我給了五星級好評哦。 🙂 …,
陳玉芳,5,2026-03-19,2 個月前,好吃，CP值高,
HT chang,5,2026-03-19,2 個月前,很好吃喔～,
楊甯喬,5,2026-03-19,2 個月前,豆花超好吃～,
阿清,5,2026-03-19,2 個月前,又香又好吃,
Dick Hong,5,2026-02-19,3 個月前,好吃 有新品,
Rong,5,2026-03-19,2 個月前,美味好吃,
鄧黃一455A013,5,2026-02-19,3 個月前,好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn06k2qV3RugzPNrIXdU1eYEM5LolKbuxo3bLEgRnRNHy2WgU2qM1Snm5bWBAnHa_MhzeIJIAO5ZDWjhPNZXKedtkKm9VqsW4Ysp6_mqoFa7P8WXZagvPE3KDd5XoeevzZvSU2u7Iyzz7PQ=w600-h450-p-k-no
Old Du,5,2026-03-19,2 個月前,人很多，要提早到,
MF BA,5,2026-03-19,2 個月前,小菜好吃,
Howard Chang,5,2026-02-19,3 個月前,豆花很好吃,
陳鳳儀,5,2026-02-19,3 個月前,好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn0dyFpRtp1XUFQBxlPqGwn5pi8QCxh1nbw3T-8sU9FaVLigAvMh9MgnYwgSOU73xHi1ssfw6I6U-Pn7Oe9NvbIInkdQxILQp0GeNEL4KjTAt-vYha1K54fOCR_KEY_BXGXt6rQ5I538Yrx6=w600-h450-p-k-no
阿光,5,2026-02-19,3 個月前,好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn1q7UvfZFC32ET_cf8j7edOIl-u3puxndsdxNRWrPyZ0lmNIQLZ8e_-EumTdtmzqOBv0KmuInPn7DrD7pCpnRvnz_fuvTmDNZiFvimBEaQpo1bFV6dq9zwIYefCk0UaC-shug0hWboxHOjt=w600-h450-p-k-no
shuhan wu,5,2026-03-19,2 個月前,打卡送小菜,
台北彭于晏,5,2026-02-19,3 個月前,好呷,https://lh3.googleusercontent.com/grass-cs/ANxoTn1VMd48-A4oJPrgoO5h5wf0L0jhyA4BaFdLk0uxv1Npv4PqZz5_dp9_hXnLANqelfi1OcIBzHHdLOV41lCxO6wOOErhxrGD78aUcuAYNJ0GCAR8HdkFwim63y-kmlVC3f25EeOc1Zadz54X=w600-h450-p-k-no
gaga,5,2026-02-19,3 個月前,打卡送甜點！,
momo su,5,2026-03-19,2 個月前,送小菜,
張唐寧,5,2026-03-19,2 個月前,好吃😋,
Yang S.P.,5,2026-02-19,3 個月前,很棒,
Joey Lin,5,2026-03-19,2 個月前,,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1ACVJ1XwLE4WDsGeUBEZzrVot2Gf99Z7b55r-3VYXZXm7QdfKZovc4VixsuSCwSeCIewzxLMwumpWwNBnf-5JYFxs7Y1DOBV1i9fOrLnoXXP-FnTziVc1toDkvpVjN2V8Wd1z_g-URASQd=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3aqfco-Y752W3LBAOZZR3oVSGwxpwXRfVDr7D8cSdJrU77h1-bfzTGKucbh6watBCo-VaIoUTlqRzMyO7GI0JOZ9crCnSaqG9JnSPTSNhDrfjQMmNvJ-yxjme7jIwWTYzVYcs0Z3HUpRBj=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1NG4LXhQpSRCIi4HzU8swftv4L08NUjmoLonJQTyDW6Zpx0v1cetElB0HTTMOPHvaQO7h-UYhj8orWpklgbPnKET9_VDXrr8JAWAr47nLa9iWio_XnG6CNj0HOTnZLLQ-OYyNXYA7Y7ERh=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Zf6-fDMdXLlswwsX28JrLJJQWMPuuKpsJBSiPRpxZhhtMp4t5ulV2N3pnDatY8trKF9Bm1qanH5weBdI4K5nHza8DYH9VRzOKBaSWFg0k0wS8_6z3sFX8um4X_9tzubsUYYnoGudiDFU3=w300-h225-p-k-no"
JOLIN LEE,5,2026-03-19,2 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn2PccQbysG2agW0FBpDuxmdxU4MZ1KAuptSykjaT7A2dit2RT6CLtrdsTmiYoHqcbvyZY98_LViHvfM8krXMqHALvyuXw2SjsowRBxN6dIZ903VxI8DLeVLEGR80AoDikPFz9g8aFf9_yla=w600-h450-p-k-no
林志鑫,5,2026-02-19,3 個月前,好吃好吃,
訂購Chou,5,2026-03-19,2 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn2nkmiK7ouxvoA-_Wc-YwZTgMtphRbFx5OvrHWUdzos1a7hY09wqQpCiN3FkHHO9s--eI6vaequt5rBFY4N1TDpIsvVYwcfV6ZVtV281JOaSnfSUgntc3HJRBZBSxFXW3pTIeQmtxN4B1Vc=w600-h450-p-k-no
陳品嬛,5,2026-02-19,3 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn26h93eQeSqVvWKaYfM4EEEetajFVysgPd07QKAG9VACXCKebufCrHEKNGzwW6UeMbNAQ6zzgTtGuNyacrPGmhVokShnHrMqJ9N-HFvsY1iGV1Vk6A-AJq6OaqlatDTqisti5HEGJkKiwL2=w600-h450-p-k-no
游宗騏,5,2026-02-19,3 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn1aEhtvIfe7ddAxi7mHy8p7PpXEz95rprLYYqXcxcs3t5mFLNyjsKWrmnirOtKcB48Mv1bB3zppO0J9Rb6iniKf0zjve0evANsXF5xBZae-_7fr1Donrf1o4Kp6Q1IQ_xZ2RrtiKdz6sooN=w600-h450-p-k-no
nicole,5,2026-02-19,3 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn28MsXjAwABA9fFbcGG76MWQN0F6hhb-oktjwlK25YnoGjciReLZh1veL7XzDyPM2OkJtMFxwrMSrtY3bnBZTnSoK8fxTbYxfjkQ87e2ntK5aBkNCGh7fd2oqack39Ss09lLABbxzI-f4vN=w600-h450-p-k-no
伊恩,5,2026-03-19,2 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn3OHqeKElE-t61yeaLDSlh7xtjR2MryYGXfqK00PYehfbjnb7oR_dwKu6o2znZdoppB3FYq-cDa-eyg9ZzZ-lm3G69E_VsaB7SVqpHRnfU9hkIsszX5F5D8eRYTcz5UzN4dO-O5MiFjIPPQ=w600-h450-p-k-no
Kristy,5,2026-02-19,3 個月前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn3S1QnIq8ayDGTmCrQQ58Q2NI4ENk5xVEHmcJ_s_PangChkRc10ckAZusbZZz9c03_zw7hwEDuEnQaHCcIuJ93MHA7olIuVlUCm1rlZBQ574pNH1YHXJiPdfuJDoqcCfd0DGO8Uf9myU01I=w600-h450-p-k-no
杜浩源,5,2026-03-19,2 個月前,,
黃宗賢,5,2026-03-19,2 個月前,,
Aria Chung,5,2026-03-19,2 個月前,,
Pedmajohnny,5,2026-03-19,2 個月前,,
林晏廷,5,2026-03-19,2 個月前,,
Ab A,5,2026-03-19,2 個月前,,
王兔野,5,2026-03-19,2 個月前,,
天月兔雪,5,2026-03-19,2 個月前,,
傅小傅,5,2026-03-19,2 個月前,,
on sang Mak,5,2026-03-19,2 個月前,,
太陽,5,2026-03-19,2 個月前,,
Hsiu-fen Yen,5,2026-03-19,2 個月前,,
Tina Hsu,5,2026-03-19,2 個月前,,
林秀芬,5,2026-02-19,3 個月前,,
張哲魁,5,2026-03-19,2 個月前,好吃,
KELLY CHANG,5,2026-02-19,3 個月前,,
Leo Hu,5,2026-02-19,上次編輯：3 個月前,,
ei W,5,2026-02-19,3 個月前,,
C C,5,2026-02-19,3 個月前,,
CHING-TING CHEN,5,2026-02-19,3 個月前,,
游凱全,5,2026-02-19,3 個月前,,
吳慧珍,5,2026-02-19,3 個月前,,
李容嫻,5,2026-02-19,3 個月前,,
李懿恩,5,2026-02-19,3 個月前,,
Michelle Yeh,5,2026-02-19,3 個月前,,
廖Jimmy,5,2026-02-19,3 個月前,,
張裕佳,5,2026-02-19,3 個月前,,
C P,5,2026-02-19,3 個月前,,
嗎嘛咪哦,5,2026-02-19,3 個月前,,
嘰,5,2026-02-19,3 個月前,好吃,
黃聖德,5,2026-03-19,2 個月前,好吃,
Chang Richard,5,2026-02-19,3 個月前,好吃,
Wojak,5,2026-02-19,3 個月前,好吃,
劉淑霞,5,2026-02-19,3 個月前,好吃,
alvis chou,5,2026-05-18,1 天前,,
E lisa,5,2026-05-17,2 天前,,
翁姍姍,5,2026-05-16,3 天前,,
傅定傑,5,2026-05-16,3 天前,,
J He,5,2026-05-12,1 週前,很棒好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn0CL6GHeG2A4Ss7-KXOz91yIsOK-H9BN_m5rWW4GtdPsMA_RsGy8zoHfp4J7zqgVND1XZUZ4ryhbChnFE2eVku7r965BEL_SqVH7MZQMmT7VThNOgVXPfqH6BZxQqwTw97rUaROf6PqPhw=w600-h450-p-k-no
Irene Chu,5,2026-05-12,1 週前,好吃,
趙家馳,5,2026-05-12,1 週前,,
洪子榕,5,2026-05-12,1 週前,,
洪子榕,5,2026-05-12,1 週前,,
游子涵,5,2026-05-12,1 週前,超好吃,
Aki 00,5,2026-05-05,2 週前,,
王星辰,5,2026-05-05,2 週前,,
ZiJie Liao,5,2026-05-05,2 週前,好吃,
邱小沐,5,2026-05-05,2 週前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn0qQ8wBa6tZ6aLPR4amithIV07YgQVcYOpvmfuhx85wlceWhC3H3J1gYa8nck0P18C69dEKoOCJIVI75t1o4Upit9bG6ELfAZxO4ye7uYd58OuGPdcXEdekQYM3tVmsIdNEh_5YLrcbelFX=w600-h450-p-k-no
Ang Hua Lee,5,2026-05-05,2 週前,,
鄭麗華,5,2026-05-05,2 週前,好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn2DSUaxxShornSuSJqzhbOBF9ZuRNcKv93MZqaGUn-b1nOLZpMjKuHuuNbxtAWtRTYB27D4964jxu3Xw87qKyjWKW54d_AJj51mZFEyBScC1T9bWvI1Uex-95RN3KhkV7NC7gKv_iqUcALP=w600-h450-p-k-no
Jerry Shea,5,2026-05-05,2 週前,,
tanya sun,4,2026-05-05,2 週前,,
Lushyin,5,2026-05-05,2 週前,,
