Username,Stars,Time,RawTime,Text,Images
Si Kribo,5,2026-04-19,1 個月前,"絕對是我最愛的五家飲品店之一！ ！

今天我試了店員推薦的第四款飲品。茶的味道真的很好，白珍珠的Q彈口感也很棒。珍珠本身Q彈又香甜。店裡人很多，不過他們現在有「買五送一」的活動。我一定會再來嚐嚐其他店員推薦的飲品！","https://lh3.googleusercontent.com/grass-cs/ANxoTn3TqnWAWpk8RODFy3tZ2cpES-C-187BZhjOyqT-ccYkQzAA3xBoPtS0c4TSnPXDbQTLGG2ffakgs0wu5nr9yGPmyGxd9cKpc43ShUrnWODhIlEo2Hwjw_XuqsVgKB90duxsxs2_zAC-p5mX=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn39dfUUk0zTnUXmd4IicKWasjOnnBk4m2jqGW3KipBAdKAH5Val-o6DvRsTMAvxsfFmGDgm55bwgn8pjID2QqVQ4FvhELRq4NWRj-J_NvzCOTGffw7DghUYj4UOHoGeU6u1cZQsv8wm1Yi_=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3bVL43WUeaPNVMJDwPurFLaLRUNe8JM27q0ePDjBaVDYernDbryd2abAx0LY7L4-goybTBF8LNhf9P-ftZ-TtBbRp_ZGDDNp8h3tedI1xpKLyItRQQRPXi8DFdjxyRg_kv1KnGtDmH5lEA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0PbIr5h6E59HrrFO4KfCTcylx_OlWe2J2I2B5c8cE0DCG9cn_Qt3fr6kVDIN5xyy7tEAK7NjYF06pKHrxBXXRZQq0ZjnLrh80dceSYR83KoI4EC0q6U1eFFZNAzDsU_aID-Oc06TEl5wCA=w300-h225-p-k-no"
XH X,5,2026-02-19,3 個月前,,
蔡家瑜,1,2025-12-19,5 個月前,,
Steward Lai,1,2025-12-19,5 個月前,,
邱俊元,4,2025-06-19,11 個月前,,
N W,1,2025-05-19,1 年前,,
Dia,1,2025-05-19,1 年前,,
左安妮,1,2025-05-19,1 年前,,
蔡秀茹,5,2025-05-19,1 年前,,
陳莉容,5,2025-05-19,1 年前,,
黃呱呱,1,2025-05-19,1 年前,,
Wish- -,5,2024-05-19,2 年前,,
陳博睿,1,2024-05-19,2 年前,,
陳俊穎,5,2024-05-19,2 年前,,
RC,1,2023-05-19,3 年前,,
Rui,1,2023-05-19,3 年前,,
莊舒閔,5,2023-05-19,3 年前,,
Cloud,5,2023-05-19,3 年前,,
張芯慈,5,2022-05-19,4 年前,,
陳香伶,5,2022-05-19,4 年前,,
王昊天,5,2022-05-19,4 年前,,
Roo Chen,5,2022-05-19,4 年前,,
溫威霖,1,2022-05-19,4 年前,,
曾裕銘,1,2022-05-19,4 年前,,
陳雅君,5,2022-05-19,4 年前,,
Chih Ling Wu,5,2022-05-19,4 年前,,
李智群,5,2022-05-19,4 年前,,
Yi-Feng Lin,4,2022-05-19,4 年前,,
Chloe,4,2022-05-19,4 年前,,
王男,4,2022-05-19,4 年前,,
林大俠,5,2022-05-19,4 年前,,
Yue Lei,5,2022-05-19,4 年前,,
接米僧,5,2022-05-19,4 年前,,
陳冠吟,4,2022-05-19,4 年前,,
cw l,3,2021-05-19,5 年前,,
pin-xiang wang,4,2021-05-19,5 年前,,
22劉,5,2021-05-19,5 年前,,
JingChen Ho,4,2021-05-19,5 年前,,
葉緋,5,2021-05-19,5 年前,,
HEN C,5,2021-05-19,5 年前,,
Leobro,5,2021-05-19,5 年前,,
Ycc,4,2021-05-19,5 年前,,
蔡帥哥（阿斯）,5,2021-05-19,5 年前,,
Hsin-Ping LU,5,2021-05-19,5 年前,,
Mei Chen,4,2021-05-19,5 年前,,
許皓幃,4,2021-05-19,5 年前,,
林燕翎,4,2021-05-19,5 年前,,
Gavin Huang,4,2021-05-19,5 年前,,
蔡秋美,5,2021-05-19,5 年前,,
嘉瀅高,5,2021-05-19,5 年前,,
張俊彥,5,2021-05-19,5 年前,,
張文馨,5,2021-05-19,5 年前,,
林威聖,5,2021-05-19,5 年前,,
趙天華,4,2021-05-19,5 年前,,
劉老師,5,2021-05-19,5 年前,,
樂樂W,5,2021-05-19,5 年前,,
賴亭均,5,2021-05-19,5 年前,,
賴劼暘（rabbit）,5,2021-05-19,5 年前,,
黃,5,2021-05-19,5 年前,,
Hsin Yun Li,5,2021-05-19,5 年前,,
蘇泓嘉（阿嘎）,5,2020-05-19,6 年前,,
白佳玟,5,2020-05-19,6 年前,,
Hailey Lin,5,2020-05-19,6 年前,,
c c,5,2020-05-19,6 年前,,
早安優寒吉,1,2020-05-19,6 年前,,
徐茂賢,5,2020-05-19,6 年前,好喝,
湯米,1,2020-05-19,6 年前,,
江卓恩,5,2020-05-19,6 年前,好喝,
Constantine,4,2020-05-19,6 年前,,
Andy Jiang,5,2020-05-19,6 年前,,
吳承宥,5,2020-05-19,6 年前,,
David Ye,4,2020-05-19,6 年前,,
張智鈞,4,2020-05-19,6 年前,,
周澄融,5,2020-05-19,6 年前,,
林映均,5,2020-05-19,6 年前,,
江Pu,5,2020-05-19,6 年前,,
YI JING Lee (karla),5,2020-05-19,6 年前,,
cinsec tsai,5,2020-05-19,6 年前,,
Hailey Liu,4,2020-05-19,6 年前,,
Kellan Ho,5,2020-05-19,6 年前,,
Enzo,3,2019-05-19,7 年前,,
林承翰,5,2019-05-19,7 年前,好喝,
林圓舒,5,2019-05-19,7 年前,,
Tiffany Chen,1,2019-05-19,7 年前,,
Cheng N,5,2019-05-19,上次編輯：7 年前,好喝🤩🤩🤩 …,
JingYi Wu,5,2019-05-19,7 年前,,
