Username,Stars,Time,Text,Images
Mia C,4,6 年前,"芋頭鮮奶好好喝～👍🏻
服務人員也很親切！ …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3it1DmPTfB5ueRDiYzUKwZHvEotIE2UDtQPkbn5MePSWBuWJxea-q42gTNc0VI1e6mdd8IDH78ymByq-ooUTG-2XJFlah-RE_es0j8BHRIVJCHw9lcBP5sXw2_5QvVWi_xj49bVg=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3oPEtnOYmrWESqOjy2ogsiR9X0yhPhh2ML0mNpArvZlHHjeF8PtjUaLCZmiQsPYd6uFeEIV98aWyTpu2-lE--JPeQM9CUIagKRXkHXtBkpr07TSXKFNR6I2vJXHed69J3VaUcM=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1v-dOMC8W-lkcXlGUIHcfksJJ5BFHmhR54Dlun0W_Uz79KJcMdHsdsQhSgRWWNfDCIshadcFlnV172trwT7_EZFqHgk5-GuDE7gt1zISmxMkX3SyTdAmPSRiCQJVaTGbLW5HnCBA=w300-h225-p-k-no"
土撥鼠,5,1 年前,"感謝男店員的細心介紹，喝了這麼久的迷客夏還不知道有迷點的功能！
希望可以喝到變成vip🙂‍↕️ …",
陳小寶,1,1 年前,伯爵紅茶拿鐵，只有紅茶沒有鮮奶是在？！就算是菜鳥做飲料，顏色差那麼多，封膜前都不會覺得怪怪的？雪克杯不太熟練，打開以後茶都爆光了，然後直接再倒茶桶的茶，那前面那幾分鐘搖心酸？茶澀到連點一分糖都還是覺得很澀,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2qC-FeSS5FHrkMzKig9rwDkOiGBDrsRbWIgVuMQYnZDJ7QCRUKAR29fy-3IlYdh_9oMp3rLWUrnk-EAxTnQ1VJg31_mWesaAEN3X-ZGrZ1UmAx1QJhywFwSyAagWrq-lDDBwAc=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1ukCMW_ThsgnrbBcJfZEN7g_slAF7K2ODSYM_YAeDsqc7_YZ1UpPtyOqlFskiAy4-yb4t3IsMdtWkRxMxvUxw1YqeDqvNa57Cqt1EQANOsqAUTwei3TjmBXIv-VaBGGXBqk1vqmg=w300-h450-p-k-no"
傑毛,1,1 年前,"服務態度極差手錶已出示會員掃描條碼
開line pay 會員條碼也不行 堅持要我掃line條碼
我就問你不知道line pay跟手錶可以設定會員條碼嗎  是東西太先進 還是你太落伍 又或是妳太菜😑 …",
Jim Mituo,1,1 年前,點餐時真的太兇了，想說路過隨意買個茶還被兇，記錄一下,
Teng,5,1 年前,"看了評論以為真的店員都很差，其實人都很好態度也不錯，飲料也好喝，細心介紹會員集點！
感謝平日男店員的介紹及推薦！",
Jocelyn Ho (jocelyho),5,7 年前,"茶味跟牛奶平衡 不會有奶水的感覺
珍珠非常Q 喝過最好的分店~ 🤩 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2l9bPWfUDL-ZaFwyPDNi31cXDy0_2t0NAiTXJ3uSiKSAEjqAbhKjzXjyfM_TAgUj8bZW4sPsZceApXOt4w6YfNUMlU2GHAVAEwMbsgnw4NlP4L4TdiU3XbbSOhVTSIoFHBDQs=w600-h450-p-k-no
Tau Chang,1,2 年前,每次熱到想喝飲料，一定都會先被店員的態度給氣死。大熱天的我知道也許你們一早就很多訂單，但是態度差到我原地先嚇到？！現在不用戴口罩，管理一下臉部表情。好好說話很難嗎？好，很難！飲料也不好喝。,
jen jen su,1,3 年前,"因為舉辦會議，有訂飲料的需求
前一天就用線上訂購先預訂10:40-11:10的訂單，店家也接受（我有備註會議需要，11點送達） …",
小倉,5,1 年前,點餐人員態度很好，會耐心說明，飲料好喝，cp值高。,
