Username,Stars,Time,Text,Images
Kevin Chang,5,1 週前,愛喝杏仁茶的我，從沒想過杏仁與起司奶蓋的組合是如此的般配。奶蓋非常濃厚綿密，帶點微微的鹹甜感，搭配上底層杏仁的溫潤香氣，根本天作之合 ，杏仁控推一個！😻 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0rcI7aAqfdl_YZapgovvO0gyjHY4e5f7SGODQtfkwUeekjJh5DBwPpSJEyVIrikOrdlhN7gUGqRd8eWs6ToIoUCWkfqOAKvMWa6Y0disLa2GAx_MjuoCr6kALH7gDF3iuPNLIF4vNaJk_S=w600-h450-p-k-no
Tzuyi Huang,5,1 週前,杏仁起司奶蓋真的很好喝！必須推👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0KbVMgrQL2kw3vqhPvW33EHYyC7-hFRhKoc4vrMWHUXFTvaBTPHlLpMq-tfLuHT_Kns_6Uo8n-twKc01zUYbJEC8UZxzgTvsGlNZ6xD_1T9QgCUSuKdUa_DMQ4BmVb6UrT2z2V6RkGecKC=w600-h450-p-k-no
楊雯雯,5,2 週前,雙圓奶茶真是好吃又好喝，入口幸福感倍增，超讚的啦😄 …,
黃莉棋,5,3 週前,珍珠好吃，店員態度親切，還會回購！,
Ning,5,1 個月前,每次去都是喝珍珠鮮奶茶，點過紅茶湯或烏龍茶湯兩種都很讚，就算點無糖也喝得到茶香，不會水味，珍珠很Q又超多，現在是口袋愛店。附近眾多連鎖飲料店的品質飄忽不定，巷這種好店需要更多好客支持，大家才能喝得長久🥤 …,
高瑞南,5,1 個月前,店員親切,
Param kuo,5,1 個月前,奶蓋鹹香濃郁 好喝,
Q寶媽,5,1 個月前,杏仁起士奶蓋的奶霜很濃郁，杏仁味也很香醇，真的很好喝！推一個,
CW wu,5,1 個月前,"店員很nice，有些加料品項可以選擇
推薦大家來買",https://lh3.googleusercontent.com/grass-cs/ANxoTn27ghGcZEiHV2HcGAiyL4MjFRyVpcx1nYQKQnTo7Jr-CZHoCb6o2AJ0oo4OE8VNZB7Dn4Uwwt_KKm378RCkjpRQHntVvcTRKnbSgJ86_fd_JnTpA_qGaM3G-vgWDxVggtx18ALK4kWlGwO7=w600-h450-p-k-no
李貫維,5,1 個月前,店員人很好,https://lh3.googleusercontent.com/grass-cs/ANxoTn34PJhLonvC8Mz86a8C6_Km_0dlgxbXjgC8fFzjwa0EiMB2MbeDVemYABfZ6dlWGXQ1mY-N-5NHelQMPmy337a988NMj5iyZswlKCfa0qVP3howXNOpnvkfGrvXNWXuJCNEGiZr_eH8VvAD=w600-h450-p-k-no
