Username,Stars,Time,Text,Images
JH Yen,5,上次編輯：4 年前,健康，好吃，已回購～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn35sgkCPTUd6iR4gOAHFQivqXtr6oQVfpvHVUCj55qwgwl-FSu-vMWS98ayRqGv7LBWmG8bhib1qyTiRs03Fvj5WfNby3t8ZpKKYJWIIRai3uJIAS9iN7zyh0C2ar88dudl4B5tGA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3DuuOAfSfYdey0C0vU5wT_5bvHnAouyVSBqS0zuxAOI2pLBwUBAJgUowH7FTwi13yoJ-9LaBmEhuGMtcoB5x_Lg8h_UYpOcXDL4kMHAmu8_bgWjSljpfHtk9ntZ24ykGN1cZ8n=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0iEYNOvOyoN6FOHMzK_3-alrRSMQLVZKzgptB--4Cy9ZPc5-vowIHzPVpYVFH0_9nMcVKDzGDc-PuOq9Io5rr9-sw3y1KnIakFmrLXoimrBD68Xl4EIv1hIYeBVHDOudWYN-8bgg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1bZaK9vEZdJHyvT9zvzWWSRuf-WbVQ60Cg9w2HYDe9p6J1VYQDnP6M88XXYKzSyWYUn_KdKhBoxCdphneBZXBEFSkegzt2QfTEeiAM4nSeK317SvXMJebzssiXE1Yjql8imMat=w300-h225-p-k-no"
"Karen, Shiau-Jing Ding",5,3 年前,東西乾淨、好吃，有多種蔬菜根莖類，不油膩。很適合當一頓營養均衡的午餐！,
Evans Chris,5,4 年前,便當口味清淡 口感相當不錯 那天我吃雞肉口味 肉質軟嫩 非常令人驚喜的便當 我會再去光臨,
Eric Chang,5,4 年前,傍晚買了牛蝦和蝦兩盒便當，比平常市售便當口味清淡，對身體沒有負擔，份量足夠！,
子淇,5,4 年前,"新鮮蔬食🥦🥬🥒，菜色豐富，少油少鹽無負擔，份量剛好，冬瓜氣泡飲也好好喝喔👍
健康蔬食餐盒推薦給大家💯 …",
陳瑋辰,5,3 年前,"服務很好～餐點健康不油膩，飯還可以換菜。
但如果吃211肉會不足😉 …",
yuhua wu,5,4 年前,清爽健康的飯包，好吃又沒有負擔，價格也是健康餐點裡平易近人的。是現在每天上班的中午最好的選擇！,
HUI LIU,5,4 年前,"今天第一次買真的有讓我驚艷到
肉菜飯都很多價格很合理
下次還會再買
真心推爆👍 …",
蘇柏榮,1,1 年前,每天ㄧ樣菜色！高麗菜常常有爛菜！不能接受者，勿入消費,
Chih-Chun Kuo,5,2 年前,Lulu醬超好吃～煎雞排不油不柴恰到好處，番茄蔬菜湯很濃郁。,
244陳冠廷,5,4 年前,"目前吃過最好吃的健康餐
想飲食控制的人 必吃
每樣菜都很美味
能感覺出來老闆的用心",
Jeff Lin,5,上次編輯：2 年前,餐點健康好吃，外帶菜飯分離，很適合喜歡吃健康餐便當的人，牛腱肉很推,
Cary Chu,5,4 年前,很好吃，價格低，服務好，如果牛腱來源地能換成紐澳，那就是100分了。,
林小佳,5,4 年前,"已吃過牛肉口味的了…讚！
今天點了魚跟雞蝦飯包也很好吃ㄛ",
Ru-chi Hwang,5,1 年前,好吃，雖然店內冷氣不冷，但外帶方便，推薦,
yuti,5,4 年前,"如果不吃飯的話，下層直接換成青菜
味道也剛剛好～食材新鮮健康",
Chao Rex,1,3 年前,味道沒什麼特色 份量偏少 價位不低 建議可以參考其他類似的店家,
willa LI,5,3 年前,會想每天吃的健康餐😋肉多菜也多，男生也吃的飽，推推 …,
Hw C,1,2 年前,櫃檯直接讓ubereat外送員插隊，排隊的人感受不佳，請改善。,
Joseph,5,2 年前,很好吃，而且配菜可以只選葉菜類。,
Pi bi,5,3 年前,烤蔬菜好吃、不油 ，可以免費加飯，也不用怕吃不飽。,
grassspirit Lin,2,4 年前,雞肉 食材不太好。舒肥的原味，吃出肉腥味😠 …,
shu fan,5,3 年前,用餐環境乾淨，重點是餐點非常健康好吃，經濟實惠！,
林得勝,2,1 年前,越賣越貴了，也越來越不好吃，服務小姐的服務態度也不好。,
潘柏宏Odin Pan,5,3 年前,👍🏻 …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1RPElITCXorF8_224wIJTd4BTzcHhtjMy-KAI7-zopszBC7kXymHwFz2Lao0tSoIHU7vA6eQGydYpHmcbpNr0sRjKx5HIUMMPPvm1vmggD30fRNUTKHB8G8NgcbxVcHR4p28ObaQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3svxm0ENp2-6xGFk8AH3VCtwpokjPgBpNIom6g2Xh-rjp4NJlKB7rdcuQZjWJhOPcy-7wjwNsMfkqVu5DEof_6RtWuiY_aZWwC81MIh9BbLZ-NX9xVA206aWepmKwMuKb2sbUo=w300-h450-p-k-no"
tony yang,2,上次編輯：2 年前,"牛腱縮水，只剩薄薄兩片...
並且少給高麗菜...",
HOOP,5,1 年前,外送無意間點到超級好吃！,
Huang Amber,5,4 年前,"外帶便當

沒重口味很清淡健康的口感",
MDtattoo ING,5,4 年前,非常好吃，推薦喜歡這類型的一定要試試！讚爆了！,
Chen Hsieh (艾莉),2,3 年前,"店員臉超臭 然後很冷漠
我點雞腿 都很硬😂難下嚥 …",
chen benson,2,1 年前,18:40進就不給內用,
邱鈺婷,3,4 年前,菜越給越少，甚至只剩高麗菜，好失望,
OUT少年,5,4 年前,雞蝦搭配很好，天天吃爆,
DoorKnocker,5,4 年前,CP值滿高的，便宜買健康,
Seki 1230,4,2 年前,"健康餐盒
美味選擇",
Yumi,5,3 年前,很平價又好吃！,
陳柏翰,5,4 年前,午餐點了牛肉，好吃。,
鱘,5,1 年前,好吃健康實惠,
BingHsin Tsai,5,3 年前,好吃且環境乾淨,
Nian-Rong Wu,3,3 年前,只給3顆星,
covy chang,5,4 年前,口味佳，值得回購,
銘慧陳,5,2 年前,外帶健康方便,
Danny Chen,5,2 年前,店員好親切,
HG Xiao,5,3 週前,"份量或蔬菜再多一點點就好了
但整體是不錯的",https://lh3.googleusercontent.com/grass-cs/ANxoTn1fics3yvTw_FvnT1aeJroHMiA5NgG6bfYmj_cJix7ULf2VSNvLS1Rmlpe8anJB3Ml3N0lilpt2YiTQbm_WjOQmOMMqD-sEmo7SUbJ7Qps0fMQOZj5Wvf3ze2z3MWzpFMwNHNA4m4azaJ8=w600-h450-p-k-no
龔光昱,5,3 週前,"每道菜和主餐的味道都清爽鮮甜
如果覺得味道不夠也有提供秘製紅油
非常好吃！大力推擠",
Eva Nejma,1,1 個月前,"“Lulu蝦”的內容物是6隻蝦米尺寸的蝦. 吃起來既沒有蝦肉的風味與香氣, 嚼起來亦沒有蝦肉纖維的口感, 只剩澎與脆, 合理懷疑應該是硼砂蝦……吃這樣的食物讓人感覺很不安心. 蝦上也並沒有menu上所標示的”LuLu醬”, 是沒有任何調味的.",
C H,3,1 個月前,"三訪
✨牛雞雙寶$155
有兩片雞胸肉和一塊牛腱心，雞胸肉算軟嫩，但牛腱心更軟，可惜的是牛腱心調味比較普通，又偏鹹 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ji3QoFyDIsQs0ZeWokaHTxI8Gv_0m5tt6aVzy94iKkpkllv-l5GFeRjDw4kJ9bsC_YE0A8BwJSArVt2qrp_vqvfiu_l0MDJtVjljS9qyj15-7vKnF0NO6u3iOmomvV32z-ZV3NhOBRxc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1vG_llAlfyYF03LHsydnHtsIoZZ1jsnQxJweisapp2nWk2bZI-MZgJHU6nRaeFlHUfR-4XMvpBbX9hkqJREdjvhpUhCKhPZTHvEMMHB-FH11HnMZ5_ffQGLdAcZH_rN5DhblsBLS43nbw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2TE9B_V-KpfeELz4AkZt8hYTfuldd6N7bvQY9Lerj_UKU9dNXMHn-McBRS7wrL2Sm_GcQmfpOkWbWN7f4U06RPr5TdCy2qS-iQe57N4cyA9KtcJ-b63rDRgcRL5WJBv2LmAFvCY8vTX5SN=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23K_Ii_eWJn7uS3oTZsgYk9dFuNcwlKhP49fNRb75GCs3ktsN5yLITEWWvQgZh7RWF8q2T8NW5I5j_hI1BylNKf36rcq3tngyiXGUef1PSaVXQVyORY7QLbJuA8X0RkBMjMVsqYBelxva3=w300-h225-p-k-no"
CJ Chang,3,1 年前,"我已經去過這家餐廳好幾次了，因為附近很難找到既實惠又健康的午餐選擇。總的來說，之前的調味料和菜餚都不錯，味道也不錯。

然而，在過去的幾個月裡，這家餐廳不再是我午餐便當的首選了。原因如下： …",
馬馬,1,7 個月前,今天ㄉ蛋🥚好像缺了一口？ ？ ？ …,https://lh3.googleusercontent.com/grass-cs/ANxoTn2OMK6MgwV0sAKO4iuwO6Lwzt_GavSxOoKyZd7w9_Cxo7vwFCBB34nS358H4cCeIWJqsP9bl9aOB5_5UeJr40WlhYQi-7oUcStH6C3mSwLG4r8vYAeb5JvoW7xmo0ADaQIJrkBw_nr0Xyw=w600-h450-p-k-no
Dr. Liang HM,5,3 年前,速度快得驚人，湯很棒，烹飪健康不油膩，肉質非常嫩。不是那種典型的台北小吃/便當，強烈推薦。,
Arakaji Meiji,1,2 年前,那位收銀員或許更適合其他工作。請尊重廚房同事們的辛勤付出。,
mica Yu,1,上次編輯：2 年前,,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3_e6e0StWWkWGSzCWVn7f-e_EiOEFBbFpC-4Me8tuU407uc0S__QbtIDvQ6hkbCMLghMYUMc5eWgNzy3sC3n7yHX0pmft34Txja3Cv3IkaSi7O8jJqi-39O1kwjCqM77nRUBpI=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0BDWRfNOfUC8akkrBNs_NProx_UO2zCxqO6jagVnN4-7lOKfV8OL7-h6osTM9I-a38DGlAyWZ2ih9zQcpDZsD4RZJZv6Hm3GTt2WIwF40aFooB3IU2X1aYHrWmlqEP4VNJ5eOU=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn07Ro5BvEutXVzAXND-5tm6Okm70RFHQT0GWhEOBmMuVo-scwY7bIUiY7nsDcw-eaYOMJLJ2bqzQl3YojFRnczdS0u18XsQiNusL6o4Pa6LjqhRyKBv6sD26kc4gtXRNs74FVI5=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0s0PLXd4GAwnN5BE1oNsdQV2o6sAJQEGY6IHasKOypA10Mtj4tLOt1MgacmhamASNWO3T-CfnRKukP3_oQ1RxPKtURHU6kWOnmepBiru6z1KoPdF4rrk2D7FLpW42XPNjsBcIwJA=w300-h225-p-k-no"
Stanley Yeh,3,2 年前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn3k33MX5so6lwI3M2l03Af9wTB2I4BecJ9UTOQ_aJlhjUz4of1hpD6j4GJ38mRiVDsJgCubVX7woeIMEJopBMX1Vve-wuVwG9h5vGSXScn-FipEOFhvpatIK0HvlZ0Lh96yKgY=w600-h450-p-k-no
Boris Chang,2,3 年前,需要注意食品安全。吃了之後我拉肚子了。,
蔡依杉（Kylie 林芳宇）,5,2 年前,超好吃、份量大,
Dennis Huang,5,3 年前,,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0LCRARwoHSVG32oUNpGqPwAenaTPq9tf_zAw0Y5gv5fY9KsF0CBb5aXE793kxcbOUkWoxJEnhftVrHSQXPB9O_tGRnyEURerT39kUxqQe6r5PIMaj-FwLGv-VMnANSSaMqXBK1eg=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1KVDf6yu0mvZuALlMRj-uFIzsQ0t-tCGFG4tgewdnOPJt6IkCZxRy9Vgb-9Q4PPgaOmu6J4OZYZ1V2ke39F984Dm9IWjHU4CdWDdbCXjm8OcQT8CtEus1Yv6MGYj-R1iuctc3h=w300-h450-p-k-no"
Cecilia Fang,5,上次編輯：1 年前,好吃、健康,
Robert Chi,4,8 個月前,,
리왕,5,11 個月前,,
洪蕙心,4,1 年前,,
Heng-Jui Chang (Antony),5,1 年前,,
吳立宏,4,1 年前,,
林小隆,4,1 年前,,
Na DCC,1,1 年前,,
Min Zhen,4,2 年前,,
居敬蘇,5,2 年前,,
黃郁雯,5,2 年前,,
Yimin YU,5,2 年前,,
簡宏昌,5,3 年前,,
lily,5,3 年前,,
Tommy Lin,5,3 年前,,
Liang Jacob,5,上次編輯：2 年前,,
yiyi huang,1,3 年前,,
區娜莉,4,3 年前,,
Steven Liu,5,3 年前,,
蒙奇·D·罩杯,5,3 年前,,
Kate Wu,1,3 年前,,
Jane Yu,5,4 年前,健康好吃,
こよし,4,1 小時前,,
chih-chao Chang,5,2 天前,,
薛綾,5,6 個月前,,
黃昱喆,1,1 年前,,
黃芮昌,5,2 年前,,
Chian Liu,4,3 年前,,
Christine Ko,5,3 年前,,
chengda jhan,4,3 年前,,
R WEI,5,3 年前,,
Stanley Wang,5,3 年前,,
Kten Jeter,5,3 年前,,
Hsiao Chuan Lin,5,3 年前,,
Allen ya,4,3 年前,,
Felicia D,5,4 年前,,
rammy huang,5,4 年前,,
吳昇翰,5,4 年前,,
teferi kuo,5,4 年前,,
Charlene,5,4 年前,,
林進,5,4 年前,,
鄭予嘉,5,4 年前,,
Pin,5,4 年前,,
Rach Lo,5,4 年前,,
陶奇,5,4 年前,,
