Username,Stars,Time,Text,Images
Tracy Zhang,5,上次編輯：7 年前,服務態度很好，餐點健康！青菜是蒸的，沒什麽油鹽，但是有醬料可以蘸，肉類很多也是蒸的～健康～湯、飯不夠可以再添。雖然位置有點小，但是追求健康的話，常來吃也不錯～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3xVVIJIvJknFemQ_8JVcB-tMHoLe0-0R5GWwqMU5dyLE3Af3aRnWI6ioPPhJ6txfuRBx_csOtSU5N4o9feS6DqA8e6p8Gd586m4Z1Yl5ekYyVFfNtssW3XAsuOb-GOtR6RU1AaxA=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn10lAt5wUhuYZ--MLBXyB4WdfD193SQgsOw0wp8njLFqBfdKgUqUqOkI6V0M3KbTZir4f8oDtgS79G3Mo2viPJtlXN8vGtPZiWGQZuEPPNixKBiJD_BXryHvyl7dGSuOo2Gh6pYZQ=w300-h450-p-k-no"
HuiYu Tsai,5,6 年前,味噌鯖魚飯100元，肉質軟且醃得入味。蒸蔬菜單吃也不錯，整體來說是清淡卻有味的家常菜。室內乾淨，價格也很平易近人。,https://lh3.googleusercontent.com/grass-cs/ANxoTn2wr32oj7wxXXsvzyUWR4w5SWQddRsc2Mh3nO-CncsKtfnG8RW6PDq9Vq9BR6tSvn4oTG1jtHHf86HM5H19EEf8JXY2EuRyEbNIbwmceo-PODeIq9oFARa9DkRQ3Oy4rSErJvsuBA=w600-h450-p-k-no
J Y,5,7 年前,"健康，有一整盤菜，紅燒肋排調味很厲害！清淡不油膩，味道又好，而且價格也不會特別貴。
老闆很親切～～
（飯、湯都可以續）","https://lh3.googleusercontent.com/grass-cs/ANxoTn3tBoqve6zQ1ZK581nCYgMoOUe8MVSlu6WjKjI5K6Epm2UNLxEwibX4B-Vv8rwjz0fw_UCM7PHrGg0kiBRmoT1lPrX7bYLJetOql4SPYvvY4-zOCz8t1B_u5bVihWrGfVbrGnWvQw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn39h5HCGvQQBIp0NmQQLP1miT58aCu3vSElaJCNWoAo61ksBUd2KsorXSuHhJbtgCFXZHLTx_d7NzWQc1kccOifPcoWoZEnhr4DJFTUZI6Tt1qzqY1IN_tpj3oC9_Lyh0YrLUrL=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3dhRhlGnKe7GqquBfZ2Tb_61ZnQq_LPlTIcN8YwO0KO8d10Y3VFZbyN6LNF1JGIz1zbPFVYvFZrGfMyhnSSH7Jmj5BduCFQLgl8O_GM6wm3Za9QGkkPi1AC5I5tats6fkTHDqt=w300-h225-p-k-no"
emily lin,5,1 年前,"櫃台的姊姊非常的親切，像老朋友一樣的問候，很Nice(^.^)
餐點是很健康料理，吃了不會有負擔👍👍👍 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0m7NxvPxKa-WT4GS4-yCL8NFe3XbqLTWO3xWZGmavmJrww3I5fQ7j-nUXCnPji5M93qi8jiSA85C1VvRIg5utv7T0-23I62fM-nCGfLrdvWvAQCzVNpe4FwqzM8QfuXKbtcORHBw=w600-h450-p-k-no
Shu-ya Lin,5,3 年前,吃了很清爽的飯，菜是用蒸的，可以吃到不同的蔬菜。有兩種醬可以沾著蔬菜吃，另外還有付一碗湯湯，飯後小甜點是綠豆湯。這次吃的是蔥油雞腿飯，下次想吃看看其他主餐。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1d_36S7KHXuDX5Nz93M9zbEo8wMyhVvuEMfc3y1Gg8exMuvdc94LjBGHZYBovChF-c_82Jos-fcKFKET9fb7Hsl1hA6BGB9fxvyLpBzA8nLIz8xVJ-fq6taJs3bt1o8nhA--k=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn20N2J3aL3zpOsbq3k75-nyeQZ_Yz4Ai5AjbYpHnF4_b5av-SPM7WzfPb77mFKbp_OYSqWkvjLz6vA-CLgZwHqxQ17XZOysKcoDljF_8V8WeHRVDDERFbHzyQ61e76t1Xx73ZL0=w300-h450-p-k-no"
Ansin Yentsen Liu,5,6 年前,"主菜肉類我點的是味噌鯖魚，清淡鮮美，不僅僅是清淡，店家對表現食材原味掌握很好且有自信。

清蒸多樣蔬菜沾兩種醬料，非常清甜健康；儘管是清蒸但完全不馬虎有分開蒸，南瓜鬆軟高麗菜清脆，都很鮮甜。 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn3ljyU638BBZy5wFDQDnLEqaGQGhX6bN97khdHkspA3ekX174CS2DIRflWQHq9fn5Wa6H22e9PID859_3cNJgEgHPWZiS4uXc-Nt0tRAH0s3MI_XBEdpXSASSxVNiupTmxogbaB=w600-h450-p-k-no
Paul “日和”,5,3 年前,"心得：值得作為平日午晚餐的店家
龍城的青菜用蒸的 並提供醬汁
可自行選擇沾醬或否 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Si_HuN25caAO0osvIKgv0V55VvEwai-SeZttDXJ_qxi5Kg-uR3PEySwqusmNgszx3NdyQVfnVEaNOpsziJJH7LKRz33faP3NdvzKu0gmx1WLt5Gi7mvMFAjqLHNgfGxGIm0i-lw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1AqfiW3GuZK9kwCROgVUq8hWVbzbJYWx_Ek_wLZwXER811RDeMLNG3wevDTbqQ8zyd2jpzU04gUquyKBu_HOPnI2GRrqMUchYTF2tD0CsZEkn-nknpNZUpwX2L26so5JtJRErZ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1sYm5nKapx36RHLWXWLsnU9uOplIjA50ZdXLnjW1EoXzZ1iAJ4G1qvW-m_oXkbtOcBOqrweRR5PNObwgjHqrvscxZHVUreBdkGWC9vFXeCLvupRxLmVXaRMGdGcFUX_L8p7gYJHw=w300-h225-p-k-no"
Jack Wu,3,2 年前,"1，個人覺得咖喱雞飯的C P值相當的高，因為相對於其他的咖喱雞飯，除了咖喱雞本身以外，其他的配菜和青菜給的份量是滿多的，尤其還有附小碗的湯和甜點
2，店內還有一般的家常便當，而且可以要求店家採用蒸煮的方式料理青菜的部分，對於喜歡清淡口味的人來說，感覺是蠻對味的
3，店內雖然小小的，不過感覺來吃的人都是老客戶，而且服務人員好像也都認識客人很熱情的招呼，整個店給人的感覺是溫暖的",https://lh3.googleusercontent.com/grass-cs/ANxoTn1jYWg13n6qSLgN-YSy9SWnsYUVLiUPsCA1ySHyzzaCj4TQsTWKFv1hsZ0u3D8QBOgkAnpRwoN1rVe_0uHIHmZnWHgUXpWG8cFzEdjRTd72ZhLla2jTGggsi6M5iH_0EVlxItyZ=w600-h450-p-k-no
mi mi,4,上次編輯：4 年前,"蔥油雞腿飯💰100❤️❤️❤️.5🤍
蔥油雞量不多且是冷的，肉不是很嫩，但還行吃，調味佳有辣度 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1_LBK_sp9a23OQdbjCIFz4w3DsmGKxT9OFaOoDnF0KXwuNqbFapPvpZFPuvaxtc0tZwycdt3kfABVBRPhSpQLvqwY2ZDJb3B6S8TQ_rt5m5ESPflwef4M9Fdt0vxmLZrYcb7Kr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3TxEZjmnlrFzaZVrk42bvhLFYClCdY5c6O9h6Jqaj3o8_VqFdLUhSSOgzy0sOc047LHPUTBr2JpCW9Uo8Umyct0CF8Wh86CVWPK0diGhSFr9QBQStn9sV45nzT80JkZcCi9goHZw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn30yKJZtCu2USSnqD4ThKUd6KD9kIshJnMVNLzCHKR6NNYwe3Kfj1GIxCmZZcZoVfuby3ORdgQ2YSa-SGnymooRzww_Wwcz84k67MZQZHps5nLVE0J-Vg4cVHELEiRTP6XcdcaRcA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0d-_3B-H-1lDsg84C6DQOOrnWC1IAr0HnbAwsAICJb-TJkVv9RG23QFcefW8Hwvq1TbZpizQmYca7e5jGmACHbfRFUSphx88S3rn8nW6QTJJhDgbiHh6rM1Civ78PPW2_c-KeR=w300-h225-p-k-no"
劉冠,1,上次編輯：4 年前,牛腩飯便當，沒有給湯匙就這樣，.......過了一年忘記曾經的料少難吃，又來買一次，鯖魚用煮的，配菜少到見底，醃小黃瓜一股怪酸味，沒吃過的怪味醃黃瓜，白飯超高技術撲平，又鬆又少旁邊幾乎見底，沒唬爛吃4-5口沒了，那個半顆蛋也是厲害，被魚肉蓋到的部分，蛋黃凹陷幾乎不見，地瓜看起來好像魚肉蓋住，並沒有就是那麼大，超高擺設技術，上次牛腩飯還給三星，這次只能給一星了,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2fgUWNiBtpv8eogHUs4xwOFUYSeamYIg9M3ArQ91Nc8yHFc-bkgSZym6NDkz7jT8wnVIfKjjz9y2aMb7kWqDuXK0IQKT0xhZAu-_zUdtl8MaIZeuUob3Yc_U7JMbRHcXA23oLkQw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2a0-4jYDswuDlD5oC-uaEGUfR0Qt1UQB-rsyyORMi2oJG9uoxAhb1sHkk3m994dAmvWMoCT4arh1EGM6Kom6brZdDLa8ZIaDrxGQv6_PV8bJLVYZDFFziLVsi2PFBmFVm8pp64=w300-h450-p-k-no"
YuChen Chiang,5,9 個月前,"用餐時間生意很好，
店內座位算多，
但一直都有購買的人潮， …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ir-aHTOEfvJV_jdBLJMuYZrti66sQgWfTUiTg1L2obHIWr1ON5LPuMhLY-8_EGTBAgU6ZEJtZRsXRRcproqrB9RbjJnaMkNPrrHE-XVgzPnpITENObQBxxCXWwSH0RJyy8uuD5E3wojdM=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Qv5WxjVV514RDJKup71SszkbN0T0WIkMsGF28mLdZCPUZoWr-rQA7Y0nARlcrOwPBYRiuI01GQe27vEFghGVKYAwMVNW9cqyMZnp0HoqYiFgfQREN7gKgV6Q7Di61Xha6GE_G3C0qc1gv=w300-h450-p-k-no"
DODO DO,4,6 年前,感覺像一般的便當店，坐椅子還會搖晃一下，有冷氣。餐食皆用蒸的，講求健康訴求，是外食的小確幸！吃不夠可續飯、湯。蒜泥白肉餐肉嫩不老、湯內有料小蘿蔔、白飯加醬汁、附綠豆湯。,https://lh3.googleusercontent.com/grass-cs/ANxoTn18ok6X3zkYIp9i8lLbDVNrPu7kLlNSd8gXSN8r44x-ZOvAG53nFWtzY0z7nqTOGSdhrDRHpOVO5Mf50cC7A_T7WHsF2UGB9NgaKQfvBgWskyp-X_-qeMaQ5FkF0neKUYi32f7t=w600-h450-p-k-no
Curtis Wu,5,1 年前,走一個清淡健康路線，餐點配菜是用蒸的，但各色蔬菜都有，非常均衡，另外還有一小碗甜點，主菜也有不少選擇，整體份量大概就是一個便當，加飯不用錢，價格也非常親民。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0JeDRHnV_WDxdnEZ9wT1VssSY7OdPQAcuRf36RrhBpKCSPiKBhQxoRAF5mBc0hFr6_bn8lriAjS1sVOOyjcD0DbHDIK_aiASf54wyzCRRZ_wthB_ylUHZ1jd2GgDwoWsnn6yJU=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn12slXV7HPaPzTi52qqzT8jFwnOEsZHFpd2LzMGA0YC4J_DKL6k1XuqEzMIG3RSMrsHabmPCsgUAH8nGaOJZqgwMeMI4BapwgINeyj7gian1H45oPvOxVLwEzeYG7M7IwdcUs0zmA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1aEBURvvueWmPEnrRB7En4usauLzvfnBtbT5GZV6N748djI04j72DSkX55j3hM3EV7yyHDCWSZwFiYWfrWXfwIx45mWcfnzWRt6PeVsQ0pYXqDKb2nbzNPavShYEmcdFaMNQ_H=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Mdw7S3U6eaRAxfK5WOlCGqOoGFd7bbUu8To6K5O2AlI9sXHVlW8_5gZmr-ZMt4gvsSymlyQUEWT1ydTL6eAPOcAGKiY44vRM5QepgoCkMxFZ0Kuu0NwYUfUAXavHls78jSBoTbg=w300-h225-p-k-no"
Jou,5,1 年前,"這年頭有這樣用心豐富的餐食
真的非常感謝！老闆娘也很熱情招待
真的感恩呀～～～",https://lh3.googleusercontent.com/grass-cs/ANxoTn2ALQ1xXD5r1JOCJaGw62AbTXIWT18CXzWSJUWJci58moWIcfekM-RrUuVFhSTHyYt3xE_QYzhEvxqivrgTfcxQBa1NOH1QyMaYVzAgs0LOUjwveAQuHR6BMnU8rQO6ER8LTFecVg=w600-h450-p-k-no
HH Weng,4,8 個月前,主菜有蠻多選擇 ，魚、雞豬牛肉 、咖喱飯都有。主打清蒸蔬菜，沾胡麻醬。特餐形式，飯可續加。中午用餐外帶客人蠻多的。需等待。用餐完畢再付款。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0MHELeuSJwquaHi8k6d54he3vgXVQFNLWWi_NjVYoaM6diH2zux8aA0QAsM7GFd6pbqrFGFe5rQTckHXKL8-unshzhMA_fVJfMByGpWy3TDtVICSbMcEpnEpPlV0I271KP3FXVsOpxgk8H=w600-h450-p-k-no
ShinShan Wu,5,3 年前,"晚餐點肋骨肉，飯可以選擇換菜或地瓜，菜盤是用清蒸的，調味清淡，醬料也很清爽，附一碗湯，一小杯綠豆湯跟檸檬水，有甜有鹹吃完滿足。
老闆娘很好客，內部空間較小些，不過不滅吃到舒服食物的興致。",https://lh3.googleusercontent.com/grass-cs/ANxoTn2tdEIpEHzVaHBTICZiIgkZejMNVvGdclbXAux0ChpKHJR7-C1WXeeB9Vn4zfWT4KW-bw21o4PqqBS4fIb55HrWa2tDtIy5MyHJ7ju5UTsBymr05y67RsvO67MRXguEVIsEqLY=w600-h450-p-k-no
2024議萱,5,3 年前,"cp值超高的便當店🥺
蒲燒秋刀魚 $120
老闆娘端上桌時整個嚇傻 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0aaPRJgT6Q7UuJ4Ko7_xoK9LMUFCCMJa7BdmdKJGlxm-I10hkMaWUSZeLcsV5YP49gr9eqxCExUzQAICHUDu-u-f5TjqTeoOlDTFhsoTUcYyL3EM2hOmgcL02lkUD3j13AJ7J7=w600-h450-p-k-no
碰騰,5,4 年前,兼顧養身的餐廳，每一個套餐都附上湯與甜點，如果喜歡口味濃一點的還有沾醬可以沾，很喜歡水煮的青菜料理，主食味道很新鮮❤️,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1Z1yNpfTm5C8Wx-rCih7G4ryZvKyVHhS1ZPnUmYYk7eL_LKWiITZKL3iCezUUihzW8e2XkEW160n2E-gt84Tdz44UVLA-5Plk0v0kwblt2XPkTlY2QrTtr0OyiDOkW5zUC2mcm=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2KGK8bP36daDijpmcjJ5HW7KEYILCp9ZmW_2QViNktxTDrVYgsIl8dZzj66PohZcz4GlN1CoAApQek7WX-dYpE4n8ZFDt1-oj2hpLsouVGsPeh2r0-Oa8FnPiTbTzWPFpV3QBXcQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3lgow3kJ0zj5X28kRAw5TQ3XVKQvPLMWQtDPmfKwr50m-jAUJ6WP4TrSdNC-yvL6ue4s70xVqejWErmhY49a2LJjc2GJw87qzdeWZF9VQDTiafRSClp-LEl8RlnW7opaHJICs=w300-h225-p-k-no"
鄭小良,4,2 年前,很像自家煮的菜，不會過鹹，只是鮭魚肉比較薄小，不過老闆娘很有朝氣,https://lh3.googleusercontent.com/grass-cs/ANxoTn36XwRTcNdGAJ2kGDc1bCE4P7E-uMTmuvrJcEtCWIuut65FyMovXFiJeDqkXOuses9LCEiwO2XNr8vdo72xxwPxszfVY3Y4g6hbn-4JMwMu1Oezw61QSxzVFd-jJHo0a9UFuOqaSA=w600-h450-p-k-no
廖智惠,5,9 年前,可迅速帶走的真食物便當，養生又健康，對嚴格執行減脂計畫者非常方便，不怕吃錯東西！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1OnCzlPtfAEdRBfzDuUgv__DimhFzM9FuC9d8P2kGHBinFZdP7XnahcPdDYxmSIdSHZaEDY7JN4Kr-BxgHQgXuMRbdimwAGlpmBfzRkrhtG_qw1nKF-jJ8b5TRU6NmK-g2WmhBLA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1JP9yUNqJlI0aJ_leE2WMpWPZZVhSJRg_W80itSrWHcJ1VuDSDDmu3eH0nzd1UxDC_6z-JeeieWw3any7O-bDViB1xDq9o_BePNJbxaagfIY9BHFVw-H6RPvF7oms56_9pahqtng=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn13emr4RBZhgYFaHct8p3ek3x1WdotpOuOFaZkq1nx2gu_nzWM220ztf5PorGA_hdVqpe5FRH-nPwR9P4NldrD6ppTPbu_-IxIPOnnPlkyFMWiKgVX_AHM3kcPHMQJMxpTDK9o=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2TpgRorM_NKgfOqcAuisVXsEDn7iZ8wIPC-Lm_MkGD_AKG7hrRwpxCKUgmBZzIR6XS6MdPQW30w6ByqMDXiZUP0JCRSODNoYGeXKqjtSoIbiH17qO7iBpr3OzIgpLqEAJ6ESGP=w300-h225-p-k-no"
C,5,2 年前,"吃過排骨/照燒雞腿/蔥油雞腿/目黑雞腿/牛腩，最推薦目黑雞腿（起司照燒雞腿）&牛腩！！

整體份量蠻精緻的，但白飯跟湯可以續一次，蔬菜用蒸的比較健康，有高麗菜、玉米、南瓜、地瓜、豆腐、秋葵、鳳梨、半顆蛋。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3bMiFdPhJQgblI1nlcory60q7ce0gsgYsLbNI3_0kOsEAS17QOiIpt2pnrz-G9MtgIbKE0Ts7YMG4CRaC835IWxREBwtQO8wIOFYkTYiTo_kMt_b6nLUz1SrchpgtLxKCbPGQC=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3dhEVLYwfhnaSz-h60rJGRXH6V6DHQa0lL6igOuQFGcJnFKwbzrfBNp3WblS9eafqvS_D5kNT4qjFs6bxX5oaVbbGgLgqLEefEZjYqKsJseKnTew8lvBCDHSjqIiFktN-C1UZ7GQ=w300-h450-p-k-no"
PeiQi Teh,2,上次編輯：10 個月前,"餐點內用好吃，但外帶就還好了 不建議外帶哈哈哈哈
然後老闆娘對幫手阿姨態度很差，時常會大聲🙄🙄 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1-cZSDxKuotWN6HiNqeWYzZP15ANbH2KJXrMv1aUshS5BqP_-8_mLSq8e8wvEygQsfDLpBuCtvdAZp0xt3VeuzUIM1KoEd19jnz0aQaQB42TwqiEEp4lxEwem3OS-6pGQrLBgc=w600-h450-p-k-no
wallace tsai,4,7 年前,"從進門的瞬間～就可以感受到老闆娘熱情的招呼(是真的很熱情！)
餐點方面～可說是非常的養生健康，主要都是燉、煮類的主食(沒有煎、炸、烤)，加上副餐的蔬菜都是沒有調味直接清蒸，所以真的是很養生。
雖然口味偏清淡，蛋嚴格來說～味道還是不錯！ …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2NP5BzBjJ18JNjN4GbcNUbENZ8IlBc66XTmd4_6BM4HHtIn2IYxE1w9pRulFdHzIuVRSz36GBbD-jFAqB_ide-Z8bPzP9qicIApRgao5UyrWNu_4B9gg24rEfGYnFNaS8xtfKI-g=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1FrrSiYHoDyp5RC8NFKX1i8bnfTuopL0mLNYrnm1chPEhDEnCuDLtyVzxMWQEJi9BhcI6JXPt0S3gX2jptVNU97ap9Nn6ZkAzXMfDCuqnv-AgqhRqW6SARR3EZxtaBArtCHoeK=w300-h450-p-k-no"
allemkimo,5,上次編輯：7 年前,乾淨清爽，很健康的盒餐。只要來這附近，不論是看胃腸科，或者研訓院上課，這家便當是首選。從冬天吃到夏天，一樣健康美味,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1lGp8W2dHbz9SEi5PX1osdiAyNVF0LFXpjHrs77Ty1FyuP1VrWIBS70b3cavSbyE7AQ4LPNqYndiuO1SaRXADFNQyxhz_BOjkRKdVeht2xspUysmLvntREKuJ9IpUlYo-h2S5t=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1mZKRxeRsAP2SircTwp-_PPzaIV-3s1d2qpMBQJ-ST5ItQO0cqfzH5veY6OzRXxirdWbzbhTLkv7Z-JY4e_uo0IrylaTUrwK6qWmW5ByJrHRmdfXJXKeeyqxrpn9L3jqVroKI=w300-h450-p-k-no"
美食餐廳必吃懶人包,4,9 個月前,"古亭好吃的另類健康便當，是用蒸的
味道算清淡，但是醬不錯吃
菜色也蠻多樣化的，顏色也很漂亮繽紛
是很可以來嚐嚐看的","https://lh3.googleusercontent.com/grass-cs/ANxoTn2as4-LxqwNT5wObduWCsAIOH3rpZSqziT1KXB9SbUUm8jthm4hQdurpnWliOSPp9LVcNmCK6dJ-ypUzPf9taPgTX07MWXuSVXi5DEIuyTkiJiuqOpI-Qv8FcBEMEaF0xDjnKqYkvaD61sb=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1VLIpSoYT5dCA71p2jnMlkyuerNxd1GzL80j-YtginPCcieJn00tEm78unnl_iPBR7bWU7eU4jntDFSfD-rSdBGPcl12b2Et5EvcU6mRG2bSwu_N1vAOAmrpsW3qu-7l0aJA5T8MKCEPU2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2TH1zrGrpsQbtC_m3t4FrIPueacnbXs2ieZ_qUaibKw6HJ8W7ZTSwB6XTdPBoTBtT5Zs8rfUT-2Cwq0DC3SRtvNLXs4_49lgAFYeAswDVk3v28exO2g5pYIWSl-Ch5BQXH1hlBBKHsb-f_=w300-h225-p-k-no"
Yeelon Lin,5,5 年前,"難得一見的 用蒸的料理
清淡又健康的首選！
每次來都覺得自己更健康了一些！
謝謝提供都市人健康的選擇","https://lh3.googleusercontent.com/grass-cs/ANxoTn1UqYwgISVm9tAOBKD5TXYunFCaqOK_bFfu_fQt0yEl8p43NZphbCYSMolX1YOdA7kntHIAEjcTMnS5e2I5m6nSxXn8N07DxOYwXvnN4Z7AqgP7UMrH0knjUp2FON5lnyFbqubfng=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn18khVYWVPsW4BPeDiySyhaMgxZc2HeejzZnlV4NV4mAP1ha5E63vrHpZBOHVdLUTbjUSNCSWQO7sApG6VLx1UlVHPTJCp2qyZwpcIJNw4GHpkYIIxqDMPCpnh9R8mjjnOcdwQE=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3lOpqWprge0qfwBjHtYyG-wBl-1H1HoN-2oeFjCyRvuZPkZ78aRKLWNPsmysGhfGTeo7bmkozFJxUEAKA3VP0vzIngOmlnvLYm_03AVBG77L-I9knZLaYEsCPA-MmskprHAUyW=w300-h225-p-k-no"
Lu cinda,5,3 年前,"老闆老闆娘對待食物的熱誠
可以從送到桌上的成品看得出來
每道料理我都品嚐過 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ehgLc0vZRiyqGFM6eM3h1JUSW87CIqqoUO5a73c4Vz_3Eu7aF2FFPpRnvFwaLE_B4_0g2jFqYgG4H447S4Dv5sHxWk_9qcZSizpc8FIi0XcGUHGQXYvL9oH9PL6ODCwJ1fyTP=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2sI1hbEGRaMYPo3Gy_-Vm5W997ljQafhU4s9HrbFNsqnvYd7fG6VJPWAMejOmnn3xFStjXuFabR_QF2pVsK5Mlurj8vmYQ0ITDgKjkaAEATnKLeawsTab7xYNs4NhvYOc7nHpLAg=w300-h450-p-k-no"
Xu感受價位與口感,5,7 年前,"CP值:中
巷子為單向道,建議停好車再來或騎車走路
價格在台北市算中等偏上約$100~180。 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2-w8EMBmq71o8_CXz6MgoJksoLKOVD7ng9HuPtKG0unUAzxE7KD3M6DobEjHDai7U9xKd2SxE_xeIeVbwSs5LIQZWfIhGsDiGepupAi0EKYNpbd0iBTtRqwyedn0RFMIPpmddC=w600-h450-p-k-no
Yu Jie Z,5,6 年前,"菜品清淡新鮮，內用還附綠豆湯，營業時間店內顧客絡繹不絕，有時需要等老闆娘安排位置。
湯品跟米飯可以無限續，是一間可以吃飽吃健康的小店。",https://lh3.googleusercontent.com/grass-cs/ANxoTn37AB_Ujg1Z6PSGriXogN1tNZWceGbup8fLWCXaip-AixrAtp-lP_-l2vcz0HrOMxkwqAjOPE3bJK76AQ_NqzTE1s421EhvbcthYLEUx4t0cDXWD5QTGxf6F9bIVwJJFP7a2O_1nw=w600-h450-p-k-no
預未來,5,上次編輯：7 年前,原味食材配上咖哩，簡單也能有好味道，且價格合理，CP值高,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0IIGUcxv2trj6fXgkSGwOhR6Vlvt0_ciKURc6dZvr1AYVGTs7OvPfTZJ2DOJjv09KzEfdEJNlXNV5UTFD4HzGMaOckZsjPx2yJt7mNseTJ7b8O5WqohqPJog48wqBKZT9ox141=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Cn85g5BuNiAVrnczL5apOcbSNmaAR8IPSEkvvdoV_8JX5WQeSS0Vso3BeheDDSFC9fQ2uSZRsurCGsxv5iTC-n4w3mNOzq9jQP8-VkM0_8NzKppl5pnNtLWO8CxW-v5qM31qE5Q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Yp5k6Br4-1LzD-VzPkdACffWpgVg6xOWgJZ8XaO55ZaeLMCRXWL6Z7eHBtvdMkhXvGfFtiJ6iIuFH31oIul0K9J-kCGO0txQLyws4jN0P2u7F61v1K40Q47PpOeWz5vC5Ab6j=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn11wUpX_DXjipPdWB-oa5-JuJU0YMyZMvt-5x_DCXHRjNTBkMC-NiG7luBc-UVC6logmFwzZcoUmgL3avnOwy64VpjC2ll8o9LTHLhRUsfed1ixPSf60aeupotjln44v3MQ75KFXQ=w300-h225-p-k-no"
IJ LEE,3,6 年前,紅燒牛腩飯120元，蒸蔬菜很健康，牛腩切的很小感覺少了一味，份量偏少，湯飯可續。老闆娘用聲音掌控全場，吃起來的確會有點不自在。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0k7CY9s0LR-CSEG81_yK9-GG5Oyhhy5af-D89S4u3XViA1l2z7yyK5d64jlUqTBPmrnCA4T9wdNM3dU-_cPacmfjF0K77rYUUUf0LdD5L03_UQtXh3cXlf7uVbCT0SgrAiaMX1=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3clBzpBymMhDMEtHgvj50IJyI_pU-JgdcRcmLQi6jrynFjieCtdSDregGDBvXu5flyhc8gsXQ8cgOSi254JpSK-LxEkglRgkxjFSriplnIJLSCXYqRAdPHCeudv6uW-FEZqboD=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ikspr7cV8jnNhka_Q57_xmjwAnescS0-t-CAwzCs8oNbtuhFvQwu1cbYAN1tzjeapXokowiR4imG_-DNOsyjtKikgqM6f-sBn99vv97Rh-DdnqUOdyuSwsbSBlHgblzXCwbc=w300-h225-p-k-no"
