Username,Stars,Time,RawTime,Text,Images
哈哈,5,2026-02-19,3 個月前,"櫃檯親切 出餐快
好吃健康
會再回購！
飯還可以免費換菜👍👍👍",
Inaria T.,1,2025-09-19,上次編輯：8 個月前,號稱四樣配菜，但其中一種是粉絲，一種是地瓜，澱粉爆表。若有在進行飲食控制，需留意。,https://lh3.googleusercontent.com/grass-cs/ANxoTn1wux828IQa4HxDhdr37EPbar8M2sEyoP8JWSgkQKqADSRUoKiwY0oOTeP7GVLqR89hlA_Cl2PL1Z6ewZ0sW73wIS7pNQuqFTmG1Fum1UerUbO-kU_ltn22EhGYiC7aRhSWfU9B8o5gKOms=w600-h450-p-k-no
Coco Lin,3,2024-05-19,2 年前,"可能是以價錢來說，算是附近偏健康便當之中最便宜的，所以評價特多
個人覺得肉份量還行，菜真的很少，份量沒有很多，不會想回訪",https://lh3.googleusercontent.com/grass-cs/ANxoTn0Fv2JlUjdGlWZek76RgEZ3g79dIIh23bHutm1-ANWMPwhu7x81cCOhw6dzjIl0QxOfd-mBfXWJsEj2D7k6sMCC1WwsuyKednfz4p4FPvzAUvTDhNUkRh7sbko3dTCGAQrTPH4=w600-h450-p-k-no
Chia jung Li,5,2023-05-19,上次編輯：3 年前,"廚房環境乾淨、明亮👍🏻非常安心👍🏻
便當吃起來健康不油膩👍🏻
雞腿、雙醬、豆酥魚都很推喔😋😋😋 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1ZlGSaKVjbavLXIpj4CQDQOLukuAL2xlUPyi9aitQa1nqKvRbO2q0KQKVIxHcprsnJ0AJNCyhBAGnlNyYXshGQbsq_Y4rc_V3iLKmdICiva3Hj3g_mIFr25f6EHzbz4nLgxZyM=w600-h450-p-k-no
Juimin Tseng,5,2025-11-19,6 個月前,餐盒的配菜清爽不油膩，主菜烤雞腿烤得又香又嫩，還有好喝的附湯,
Alan Kwan,5,2025-05-19,1 年前,東西好吃！環境很乾淨，而且店員超親切！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1n-BPxIo_zaDdrunr2BC3YF3T2ZOv9RSMazowPOsjmtubw_RFG7ahAtN4EHlyyTRz0kNDr1Ck_vVh1FTkjDvmGb-c3sQhVZfBFGwa4odbpZhA7aw1cGorhJ1udopEJVX4l4z3u=w600-h450-p-k-no
Ivy,5,2025-05-19,1 年前,便當口味特別又好吃，服務很好，環境很乾淨,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1-vcegLGOksbKoXwQIqwut9rxV9GTGFkPsC1gjG8U2YtCwM2Qx1jTO6QbQ1_snxKQ-PLdIPA7OL8OMoChFo7as9AOKTJ5eRutVnGQp9GQ6PDrimQULacnrFnVYz3hIvumqtjJROQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3pMQ5cbm7-j7nCngJpulLcO-rBFLnEbgDG9bmu1qIBTHvaBxsno9n7HXbZ1McEEPaB4WIEltllaDZSu_-KEx-TvHzmPpE34ZR8eq-pwUVsYcln7-nvzYvHiuMkd-MNqzA2QuYHJQ=w300-h450-p-k-no"
簡先生,5,2026-02-19,3 個月前,超推薦來這邊吃，東西好吃份量又多,
華強宇,5,2025-12-19,5 個月前,"乾淨可口,而且服務態度很好，有非常多種主餐可以選，吃很多天都不會膩～",
Willy Huang,5,2023-05-19,3 年前,"今天點了城市烤雞腿，無骨雞腿排很嫩，一點都不油膩，還單點了坦都里香料雞、韓式辣味雞，醃料都很入味，非常好吃👍看得出老闆的用心～
便當都有三個配菜和地瓜，適合上班族吃得清爽無負擔，推薦給大家😄",https://lh3.googleusercontent.com/grass-cs/ANxoTn1P8ZdnECYuWGEfB0U5Q5kzQfj0cpWidBjO8SJXx8ezE_jLu_ZlZ7JLPQhTIuhhF7CiVRuoo3gTwvFrueiz3C06s8a9rmqRcUNsanLWlJYhdepjyWIHbSNxFrSVvWJP5sxmS0p2=w600-h450-p-k-no
ilis L,5,2024-05-19,2 年前,好吃，三項青菜的份量+南瓜份量也給的很足夠，還有附湯！廚房開放式看得出來很乾淨👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn20j16v-b77n6PxFPcHx3wJsnsG5NpkN02GdwXOUNRRjLZvioJ20ISrT4PWsiVk5Wz_5d4ihSZLrhHIqCN2OuMXEnuE5V2GdlpkXX13kKg4AmuTaVK1HMBq3wyHK-0ft1lJfhhv=w600-h450-p-k-no
宮本マリン,4,2024-05-19,2 年前,"口味多樣的健康餐盒店，點了韓式辣味雞，打卡又送了坦都里香料雞，正好吃到異國雙拼🥰

雞肉很入味、下飯，但不是非常嫩，菜量也偏少 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2P7uDpHYOOpcw59BvcYIQjtk68ELtIWnyt0mXEzubRfK6EjphyC3lXK5H8vhWzLiraKT7FYtih_QV4f98zJgDaF23YSnmZ7L2hDTL_TQFs4KuMk6zEq-XCwgvcVkC1yyZ4kKra_w=w600-h450-p-k-no
Ya Hsin Cheng (Mia),5,2024-05-19,2 年前,"城市盒子的餐點非常好吃且不油膩
而且份量不會過多或過少
每天吃都不會膩的好吃
最喜歡蔥爆豬，很下飯～",https://lh3.googleusercontent.com/grass-cs/ANxoTn3tlGt4FonnWUTYsG4l2a945TTvisfVAX_N5YTXtks58tHh2c1_60ZvXHOd5Rc4sCXI8FpH-_EsVEzYu8J3yCV1uwBJRBbXZ2HLcBZj8e9_-EiGeQLGw1Xg7Zp_0P6-T4ErI65F=w600-h450-p-k-no
ANGEL KING,5,2024-05-19,2 年前,被🌷”健康蒸烤不油炸”吸引，買了城市烤雞腿餐盒，雞腿烤的入味，雞肉嫩、配菜&米飯都可口，服務也親切,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1gPG5MpjFnDevFn9YLlRW9Mu8eUKheSQM4Px-Gc0ZJtCASHAG8p4970QC3bc88aQrRBmyVax9vbXWAOwahVmx2DaNjQwt1Q2OpLgkeEqTbuGRev-LS2HsiT21n9x8RNMDFZ-k=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3MuShsaRGOTIG1eRFIw15N9dGn5D3mC_u9GQ6lo7DFRMYnevjBG_fATCkAQQTV-kinZOAWmFvULQn_mHD_yoXk2tPBNvEF6w2tlnqxvwCAv8CaZ29zHsCefy_X32SpIGGrZm92=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3317VaQHpgPGjw_fGr7rOtx7SE2ZkDO1R22tjrbLDt7PKgzY0rWBXSQb1C0hq1KSzRs5BawTZe1mSJtwF5z_E2xD3HbC0TH5QRoHg9FdaGaDRDe6BFCW3w6qDf5uaXtxgZ1dk=w300-h225-p-k-no"
范螢螢,5,2023-05-19,3 年前,"因為上班需要到附近上課我從從林口來順便到附近找健康餐吃
第一次來被價格驚嚇到居然還有100的健康餐且份量足夠很好吃
林口已經沒有100的健康餐了😭",https://lh3.googleusercontent.com/grass-cs/ANxoTn1hie5runCx5BM4HgoLyZtgoc4y17VJ5FHiWp2hc82bMg7GRgJ3NiSZEoDgjyYGjFCCkYGtxav7JhoqagTN3RS97MmdVBdnKB3cE7VasvqOQHxkxHeah51HJD2mlD3eIWInMnNy=w600-h450-p-k-no
Yi Tong Hsueh,5,2025-05-19,1 年前,餐點配色好看，菜品鹹淡適中，以健康餐品來說價格很實惠👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn2DsEk1Uko-8xoKTyW0tsh-W4WCtqjoZFrvjwr8vvtdbdFm6THKieA0pXNfe_aGiyPIp9zA-Ocq-w6qkuTQBiHSIrnDuq6wdvIfFXW7VR9NcAEOrILGEH4Mz8iVxKq69wy3gq-k=w600-h450-p-k-no
林鴻濤,5,2025-05-19,1 年前,料多，還有附湯；香氣十足開人食欲.200以內打發午餐的健康好選擇,https://lh3.googleusercontent.com/grass-cs/ANxoTn01R2kcGPjaAgMBw9rpbEfyDpKxQcOrukMQkOXZpo57kt6DRIrlTqkvbBs9Ks-gwRXGHnSmNdie8EPOq1IaXzYeNQt0eck4zbQ_aR7cvw5HhFcLluGC-TNNsDxY5hmChm941T3niQ=w600-h450-p-k-no
許俊義,5,2023-05-19,3 年前,便當的主菜很特別又多選擇，這次點坦都里帶有印度咖哩的味道，有再單點一個豆酥魚也很開胃下飯，搭配藜麥飯，整體吃起來很乾淨清爽，不油膩負擔，很好吃會再回購，上下班吃飯終於有個不一樣的新選擇,https://lh3.googleusercontent.com/grass-cs/ANxoTn3FlbRhqvDQ89nlm_kjtmvgdX1feMSjsUlB0bMykV863Pf1c6Ntqosnjknqd9v07QnSxLclYtCo0T_la4xl6RgAhh46KVT182qSroYJrqUurGwYpvntp-Pw4-ZHobMhtT4SgUyfrA=w600-h450-p-k-no
林祐平,5,2025-08-19,9 個月前,"第一次來
廚房乾淨，服務態度很棒！
。無油第一選擇",https://lh3.googleusercontent.com/grass-cs/ANxoTn3u79QN6xKIeSLyedDA9Ph-n0rI-wWyxDwJ_5HTeXWzUIjCtAwIbCDW-am6TMhAmU1LOrptbvNQ2fIo-_5e5ruLxhXNJzJtEf_WoB205SnfsejUSO7-Fvos0V01nqXhtOtqDJu-A91Uxuy8=w600-h450-p-k-no
robert lo,5,2025-06-19,11 個月前,用料實在，履歷表示清楚，製作過程直接看的到，乾淨好吃..,https://lh3.googleusercontent.com/grass-cs/ANxoTn3G8gkx2lf900f1jrYO2T-jq_xRqk9W1JYN53oL1-Oqhyh4OWaCJBaMNZc5iTI5vIeteFeLz8CC4vXiYPq9cFC9HNcixMfxPKoJwG74xPPut_pxWf_7w69c9jUQNx2zoncb0Tpox3aQOO4=w600-h450-p-k-no
Eliza,5,2023-05-19,上次編輯：3 年前,每個禮拜都必來吃的餐點，坦都里肌、壽喜牛、烤雞腿都超級好吃😋🥰,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1OTnDv5QMakFZ_DxIyn_rzb2iPmIhNyPsQvQj9tYijr1hHZlBVAAx616XaqmREh0MZBl2Ngd24ljcvFxRwDx1jauLos0wNP4re_N98juQg1pJkiwQGxa7gvMM_lrKmLSVxWLjk=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2UaMDyfCYtPeKi6CfcQeEGLSVTi9kEIv5UBcLYf2nxMXiLFdpau5RaYI6MaDPDi7WjwYgwngab-sOGMWCtvacHvRY0-XA2cmU59maYd54yh_0crEDqq8ZUR4feEbVIJhN98jKr=w300-h450-p-k-no"
許景翔,5,2025-07-19,10 個月前,好吃也不會太油,https://lh3.googleusercontent.com/grass-cs/ANxoTn1CGY91X1N6A1Li9vho6ujCeMimFeVWqt-fdjpdtK5dI_MpvT1LvXNiVHVbORdufzqlwaPVfKteklcBcqC5sWPtgA0qq1ysRrUx4_pCqN9B29ZB0FBojESM-AsYMnWBo5yIVaLwNCOE_0iv=w600-h450-p-k-no
Teresa,4,2023-05-19,3 年前,"吃豆酥魚，自己常吃魚，對魚的新鮮度較敏感，魚不是很新鮮，但吃起來不油，是現烤的！！
配菜3樣（包括ㄧ塊紫芋、青菜..等），飯算軟，不是長米，整體來說，Cp還好。","https://lh3.googleusercontent.com/grass-cs/ANxoTn1FsWFdRej4JuaN2okyFRKkmPxGlSV87PVMuO4kRRW6tG58UjGaJuJqRgrAsJuccLABrdJzeUQJL0NOdNJZXdopWvC7h54M3BFM6GJHgN7cRTbOmWi7QYbo36liJvMWmotVAX0vrQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0SA004hyKgsEGRgADfsIzz6dcHwJnoA_rmaNVGG_s-y--B7k62YxXeU-vRR9CCf1kWt0M2RTbBISuOVb-mRWE0MjYmynN5O2DI-hnO190kddI1VzzmXPeS1mo91hj3eLao7Cg=w300-h450-p-k-no"
XX C,5,2025-08-19,9 個月前,對不想吃紫米五股飯的人是一個很棒的選擇。香料雞口味特別。整體口味不會太重覺得不錯。有簡單座位和湯品。,
無尾熊,5,2025-08-19,9 個月前,是份量多，可以吃飽的，偏清淡的便當，不太像健康餐盒，是白米飯配少許紅藜麥，有些配菜像一般便當較重口味，例如螞蟻上樹炒冬粉。,
鍾橘米,5,2025-05-19,1 年前,"目前吃過最好吃的健康餐盒。

圖片是香蔥豆酥魚。",https://lh3.googleusercontent.com/grass-cs/ANxoTn0TVuIU144wDJKwQzTjK5hPByz3yNLh4QGSYPRzfAPoAITr1NHT-HtloJ7Le_isLNQytyOZ7A2-8uDtb9-_tdFNXsToucaiDwG5VhFWU5k8TvXrkeRSqq2-aHnPKkyte-GKS7RRDg=w600-h450-p-k-no
Iris Yu,5,2024-05-19,2 年前,"韓式辣味雞 軟嫩多汁
配菜豐富 很好吃❤️❤️❤️",https://lh3.googleusercontent.com/grass-cs/ANxoTn2452arojilWiMGVVK5XZjvK3RiWjFSHI-cxSscfl9d-k-2Q-AxC8gJpB855yl0mSs3qE_q6ENKEKVT6_U9FqqZcOL84TBMWmtqUv5P50SOiPaIQXC9SC9UF023t01bv9Fnq2z5=w600-h450-p-k-no
劉銘軒（Ponpon Liu）,5,2025-05-19,1 年前,香料雞清爽好吃，值得再次回購！,https://lh3.googleusercontent.com/grass-cs/ANxoTn209cxNbVQ98sDrE00MM_e7VAa_zfYME0T8prSqUlNwFBicphCGE5IfKDSQxfHDqON7D2QpQrtRp5wKbbfKY_RTHcZGjh357W3sB5LLpQ3qQr6qjHj5TKdFOTe_hmuCr5pS8dec=w600-h450-p-k-no
張家瑋,5,2025-05-19,1 年前,健康餐盒點了豆酥鱈魚，美味不油膩,https://lh3.googleusercontent.com/grass-cs/ANxoTn20RsuHOFLkxOGS5jbbVTjNqWhEWw7GVBuuacJ-_ePAM01MnxGH9kiLtrTZcpl6dpw_IAgOuQ7PKZYCkkTFx3Wl0f-dq2RLJkMAZwkv3TpNiQ7KTB4WUU5IJ2VNBMva5I0LlBQ=w600-h450-p-k-no
Linda Xiao,5,2026-03-19,2 個月前,餐點好吃還有附湯很超值,
張采妤,5,2025-05-19,1 年前,是好吃的健康餐！韓式辣味雞好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn1hEP86caNPYS_QM8tmav8LRedYD8iitecEtqynqXfu496vJ-9qrNIvm5-YQC_vw_ZGBqjIMgZ1fq6NltusGbrU9iaEMHagKMz7HXYGTYWzb-sZUZ-pdZoZgH9RvPZyV4pnnhsSow=w600-h450-p-k-no
Yingzhen Zhang,5,2025-06-19,11 個月前,"老闆很謹慎的跟我們確認外送抵達時間，寧可早一些些也不遲到
外送小哥人超好，外送到校園內難免要徒步，即使我們出去接便當了還是幫我們提到目的地🥺🥺（一個人負重40個便當😭😭😭）必須給外送好評😍😍😍餐點也好吃！！",
agnes agnes,5,2024-05-19,2 年前,雙醬雞很入味，超級好吃～,https://lh3.googleusercontent.com/grass-cs/ANxoTn2qS6aWhWGmhJGZm6uBBUS8z7KkxElrpH0_NbjYPDBLIgY9ImpMINelZb5KehynYv3cL7OTxKImWOAZ-X7B-iMavMb30Hdc1cSrnKiK4nfa8xuFyeF9KFPMc2pKM5Tr7TRhlS5D=w600-h450-p-k-no
Maggie Su,5,2025-05-19,1 年前,第一次吃的人，務必要嘗試他們的烤雞腿🍗🍗🍗🍗🍗🍗🍗 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0cERY1skOLQTRZmJleg1S8NOTMehgX8ylwUQe-tlq-qS3HMW3Icj8kJ_tkJxf2x7GYS2KYQOf3Csm_PK8bAbCAX-Z8NH1GjK0kD728GzI6vYukt4xNKPmmOa3_-yxpm5pfEy-1=w600-h450-p-k-no
PIN,5,2025-05-19,1 年前,色香味俱全好吃鹹度恰好呢,https://lh3.googleusercontent.com/grass-cs/ANxoTn3QL5n1ZoHGk74AYG8DxXfxO1fp4JHWLLBSH0gzHxBKHJonyA3lDRFWR6Bqajjila-N5pmXuckJMkUYobWYpQVPxl4PMRCy0fjfzsAwByw2n2zMKu6iZc3fKOxg_pXDTSYUcql4=w600-h450-p-k-no
Irene Hu,5,2024-05-19,2 年前,雞肉調味很棒，蔬菜份量很夠，附的湯料多又好喝😋,https://lh3.googleusercontent.com/grass-cs/ANxoTn1qCqWSKHEA5cQ6C7JnV7dTgKd0KWjg70oOb0OUh8rGNmIOj-CSuWNNpRTqRCvKw-5AI457o-aPFgb_ee13a3mB1Levw0GLmfcghQAMAso5lZSXrDkdctO86iWMfaM7oPnHGbT3UA=w600-h450-p-k-no
Gloria Lee,5,2025-05-19,1 年前,素食椒鹽杏鮑菇便當還不錯 會議的好選擇喔,https://lh3.googleusercontent.com/grass-cs/ANxoTn1yqtfCRlHQHyjWS-7OCu5ox0k2OQY6cJ130rv3Id4mcf4JtT7qHqatGNOxH_3tH7vBlv3THKFe32GPqCM0Hr9IgT9S1gXGtDJ1GQFh2BKBjbSs0BLLfSH6aOrET-w_lODbVow=w600-h450-p-k-no
許勝期,5,2025-10-19,7 個月前,看起來很好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn1hpD3y-XlL726JW4cnLO2Vx-HrZCg56AUCA5i7hBGMbL60XOjZNClYHueC_z9CbaViAf8DKJrxdGS_tjxMucMmhgfskR5jXErswUNHSAwvyN9xhFVQ7uBSbYMDmng6QpgTSEesrSpRqEqp=w600-h450-p-k-no
Lepus,5,2024-05-19,2 年前,配菜給的很多，主菜好吃～營養均衡(=ﾟωﾟ)ﾉ,https://lh3.googleusercontent.com/grass-cs/ANxoTn1LYM3oYxXLaOO9yAR1j6jLXcUAeJzUOXh5nOP2Lb0KyO8jybjxjV43VKcZqi5jdefl9HSOighHB9Hu2hBTWmcgjwz841d0KDzqaVZlysu0gQelkGzTKTvVxqIqkja080HuoIpf=w600-h450-p-k-no
李宥儀（Joe Lee）,5,2025-11-19,6 個月前,親切、美味、地段方便！而且週一至週日都有營業！,
陳柏諺,5,2024-05-19,2 年前,"菜色很豐富不油膩，主菜也高蛋白主食為主
很健康對身體沒有負擔",https://lh3.googleusercontent.com/grass-cs/ANxoTn11pkyv75DFoBlsT25vMG4hdFMnwiDyGIymGyzguPfT2NJjIWR_uB-pUbuD1bDGdRgo6s9Ost5oh7aeZx0ruUiEq2kdIKzwycbB8a5InEL8S8DBIwfX4J3BWThnyJw8hnDi327-Cw=w600-h450-p-k-no
Liu Jane,5,2025-05-19,1 年前,主餐跟配菜都非常好吃，青菜清爽甜脆，主餐都很嫩juicy.很推薦有飲控的人享用。 目前吃過的烤雞腿，坦都裡烤雞，雪花牛都很讚！,
曾佳琦,5,2025-05-19,1 年前,豆酥魚份量不少，菜色也很豐盛,https://lh3.googleusercontent.com/grass-cs/ANxoTn1cOYX0vWxW2xao3rNl82eDffEtd1yr19X8TU5uJ2BTnsyIFFkuv8uRyqN1qrExxqdwJK-Cs4l9GNY1wxb2mwU_3ds-15NgSfnre7KBQvc_c9a0bODOzXH1DaoCi9D8fAaP0tHT=w600-h450-p-k-no
賴寰醁,5,2023-05-19,3 年前,可口美味城市雞腿🍗讚讚讚、坦都里香料雞印度餐廳級料理能放在餐盒裡，另人食慾滿滿啊😋 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn3V6SthE0kEy87LW7m9bD59BT_LZRe_pavcVq4hZssj9D77dN_Jq9kCoOZTCRoEjk-jmtELe0ommMi3U88bkRynz4-RZj1nN-2i49_MXtBBzuIwZd1CN4kUe6RnaLQAvSTe470s=w600-h450-p-k-no
Lin Sam,5,2025-08-19,9 個月前,第一次吃，有附湯還不錯，但烤雞腿份量有點少,
Eileen Wang,5,2026-01-19,4 個月前,服務人員親切，餐點看起來不錯,
魏玉菁,4,2026-01-19,4 個月前,125元精緻飯盒，$與質量負擔平衡😀,
- Osborn,5,2025-11-19,6 個月前,樣式很多 菜色也都不錯 很好吃,
U cas,5,2025-05-19,1 年前,"150元
烤雞腿、味道充足
也有嚼勁

原以為只有做外送
沒想到食物是「熱的」

塔香雞 味道很濃厚唷","https://lh3.googleusercontent.com/grass-cs/ANxoTn28MlwrhaJDOgbyru5Qez2AZfw2A4B8wfTIOxns7Hd2x0py5RUEzT6DtDoAoI5Z33OGO65ijGLxG42EwzpKgUNhtVsx7SW-Rv5QQCkw-RvY4CFcqJERn7dMUEzmFu_j1JnL-2pU=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3UuJ4qL7S43BwI3Mizis0QZ4cpQBBn9U5LmZxLvLo_deZ3iRNy7kgIffLlZSrmSeIgvU3WhCO1-cHTgVXVQKAvqSt4vYVk_WGBtEuPhhCZ_LcubO-38yuM4gHOSDkOFQFzS6wKJQ=w300-h450-p-k-no"
yun sheng Cheng,5,2025-05-19,1 年前,"吃快一年了，有空就會來報到，最棒的是有內用座位，甚至有湯。
配菜都很新鮮美味，蔥爆豬超好吃~",
golden Ya,4,2025-12-19,5 個月前,雙醬雞還可以，去骨雞腿也還可以,
HH Lin,5,2025-05-19,1 年前,Line點餐外帶，等時間到再去自取免等待，是營養的紅藜麥飯，還可加飯，也有湯可自取， 男生也可飽餐一頓。,
Mily,2,2025-05-19,1 年前,看了辣味雞照片像是韓式雞塊，結果吃起來像是冷凍雞胸肉那種辣味雞，肉柴又分離，只有味道真的辣且偏鹹,
Json K,5,2024-05-19,2 年前,看起來不錯，還有健康的藜麥米，值得一試,https://lh3.googleusercontent.com/grass-cs/ANxoTn1XDgx4UfytbI1MdAuTlq4_S6HKNYaLUTzryha1ZUV-TEJJxzxUrLnSGsgYHsz_tC6rmysYTdK1qICwDfRS1xojvLCXW_WkxPliuF0efJXWqQNZ-uKAm449q_-HhPpfeLquEEJa=w600-h450-p-k-no
Chun-An Chen,5,2025-05-19,1 年前,還不錯，餐盒份量足夠，蔬菜頗多，口味適中不過鹹，擺盤整齊，算是清淡，叫外送門檻不高，而且外送員非常準時，用餐體驗很好，這次吃雪花牛，下次想試試雙醬雞。,
林宏俊,5,2025-05-19,1 年前,除了東西好吃以外，想給五顆星的理由是負責點餐收銀的老太太，服務態度很誠懇與親切，已經來這邊內用很多次了，也很感謝這家店願意雇用中高齡工作者，提供他們就業環境！,
GRANT ZHOU,5,2025-05-19,1 年前,今天訂了26個便當🍱，會議夥伴的回饋都挺好，很好吃喔，謝謝超快的送餐速度，跟點餐時的親切與耐心溝通，非常好服務🫶🏻 …,
Joey Wu,5,2025-08-19,9 個月前,這間值的推薦,https://lh3.googleusercontent.com/grass-cs/ANxoTn0zvmsEm6QSFK8NAfhWZfIxQF5qPBJkXXFaf0EFYgBWtJDrIumW15QZNOKUCSdRl88wC2-yOgpaxkqX7c7GOFZ-D7IVb1EiKECOfaTlNJsIsA-bEfFCgY5ggtHAaZYiswMdoZjUHAilg2TP=w600-h450-p-k-no
周展帆,5,2026-03-19,2 個月前,香料雞很好吃～,
Nelson Lin,5,2025-05-19,1 年前,廚房乾淨明亮，服務人員態度好！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3P2NiwCux1Hgq02aYirJNW0q0KzsPruH-CGLv3Itt9tigTheZ6QqdajuZZGJGhFTJIq3PGAg9g3pOf_9BuHjTJArBcJa5-ziPiXuXqltG5N0FLZxHECTFu0Ksvn4OAF9F6H1b5=w600-h450-p-k-no
Yu Fu,5,2024-05-19,2 年前,"評論有送隨機單點一份，趕快來試試吧！

這次點的是異國雙醬雞肉，主餐的部分偏小辣偏鹹，口味略重，不太是我喜歡的；送的魚不錯，很嫩，雖然加了很多香料類的東西，但整體沒什麼味道。

評價應該是份量夠，算是便宜CP值高的便當吧，一般人吃得飽。",https://lh3.googleusercontent.com/grass-cs/ANxoTn0MSJapZB4A7vVbZAEEs8igiFEmg7XEOYqX-DqW4deUKTT5OeT-SsfTHdQ-IAF11Hcazre4Qale_GgMFqRmAn0GqEoqOiZiL7EqocRdEHE4yviHnJFMUIifevo6ede6hnuF4tAd=w600-h450-p-k-no
Kyle Tseng,5,2025-05-19,1 年前,餐點快速新鮮，主菜量很多，價格實惠，內用還有湯可以享用，環境也很乾淨，值得推薦,
Kylie,5,2025-09-19,8 個月前,之前看朋友吃，被推坑來買😍 …,
Thus Osman,5,2024-05-19,2 年前,"11/16第一次購買, 感覺店乾乾淨淨的 可以用linepay, 請店員推薦 購買了坦都里香料雞 吃過之後覺得還不錯。口感就是濃稠的印度咖哩雞的味道。打卡評價贈送 台式蔥爆豬 以及韓式泡菜 味道偏重口味。 整體來說 還不錯~有機會路過會再去買。",
SUNNY FU,5,2024-05-19,2 年前,餐盒清淡不油膩，讓人吃出好健康,https://lh3.googleusercontent.com/grass-cs/ANxoTn3G96keEk6EuZ8vSECl4r2XQJzA-RBK4BHvDIow5b6MarZxPKnNIBwReazBRXL25RjHycSAWL9FBa3kLQGg-CG63n7OLVIFnQY2pvdu-bVXvCmS-tdAtnFp3PYkD_tMs7IhTN0I=w600-h450-p-k-no
ya77217,5,2025-05-19,1 年前,"好吃不油膩，大推雙醬雞，南瓜也是用烤的！
別家健康餐比較少見的口味👍 …",
林妤倫,5,2025-12-19,5 個月前,店員很友善！ 環境乾淨,
Tina Chien,5,2026-02-19,3 個月前,坦都里香料雞好吃,
Mo Mo,5,2023-05-19,3 年前,健康無油料理味道很清爽，湯也好喝不馬虎，適合喜歡口味清淡的人👍台式蔥爆豬應該改名台式蒜爆豬～有滿滿的蒜頭香，坦都里香料雞很下飯，以百元便當來說，菜的份量很足，老闆很熱情，會再回購！ …,
莊嘉郁,5,2023-05-19,3 年前,環境乾淨整潔，東西超健康好吃，附近的健康餐盒第一名,https://lh3.googleusercontent.com/grass-cs/ANxoTn1Q9ulkWXWfqS1L6XM1oN2v9uiYv6BNXBgLYciMuLlD5ssUJrab6EbPGaz-LrGKTNfUximGdPxmkcPN4iXCfoxK2u-vEXrtYnJjaYSOfKjqLIWYgym1ogye9nIJ9m1_n1ZvS7ygWg=w600-h450-p-k-no
May Lin,5,2025-05-19,1 年前,好吃！調味簡單！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2XnXKMOtifwJvWxknCCmyxazevzhuwD9XP-E2n86STR2Hz-zHuQ1Iuo8dtmP9bYonvdtMPpsywXOrAEndG3t1oKHsLYNpUBkd6DlYFqJ8iNhbAi9CUcrebUmwTBz0-7PqXTulQ=w600-h450-p-k-no
Hsieh,5,2024-05-19,2 年前,"這家可以線上點餐又不油膩，已多次回訪。坦都里雞、辣味雞、烤肉丸、杏鮑菇都在水準之上。
今天心血來潮想說吃吃看豆酥魚，沒想到很失望。豆酥、魚本身都滿有鹹度，兩者鹹上加鹹，居然鹹到發苦😨。不知道是今天特別鹹還是平常調味就這樣，總之，心血管或腎臟不佳的人多留意了 …",
Amy Chen,5,2025-12-19,5 個月前,餐食美味、份量充足、環境清潔,
lee lotus,5,2023-05-19,3 年前,"主菜豐富多樣好選擇，價格平易衛生包裝好，啾甘心的是每次外送都能很準時的抵達，是很值得推薦的回購餐點專家。
OS:很好吃的便當，每次吃都來不及拍照片....",
林宜萱,5,2024-05-19,2 年前,"店員很親切，還細心提醒我可以裝湯、記得拿餐具
便當量多又好吃，感覺到用料很用心，利用蒸煮的方式烹調，覺得吃起來毫無負擔，推薦！",
Yo Wang,4,2023-05-19,3 年前,"便當種類算有特色，不會跟一般便當店一樣炸的、滷的、煎的就完事，有一些少見的口味。
湯好喝，裡面蔬菜很多。
價錢相比越來越貴的便當，已經算很合理的。
店內相當乾淨，廚房可以看得很清楚，內用區也明亮整潔。

主要缺點還是便當偏油膩，配菜的油也偏多。而主菜配菜都放在飯上，飯也跟著油膩。希望可以把配菜和白飯分開放。",
wei Sarah,5,2025-06-19,11 個月前,服務很好，環境明亮乾淨舒適！還有內用湯品！,
